id	year	author	title	link	subject	source
sanders_glassbrenner_1870.txt	1870	Sanders, Daniel	Brief an Adolf Glaßbrenner  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/sanders_glassbrenner_1870	Gebrauchsliteratur: Brief	Sanders, Daniel: Brief an Adolf Glaßbrenner. Altstrelitz, 26. März 1870.
fontane_tweed_1860.txt	1860	Fontane, Theodor	Jenseit des Tweed – Bilder und Briefe aus Schottland (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/fontane_tweed_1860	Belletristik: Reiseliteratur	Fontane, Theodor: Jenseit des Tweed. Bilder und Briefe aus Schottland. Berlin, 1860.
bake_ball_1891.txt	1891	Bake, Elise	Der Ball der Tiere  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/bake_ball_1891	Belletristik: Kinderliteratur	Bake, Elise: Der Ball der Tiere. Dresden, [1891].
augsburgerallgemeine_099_18400408.txt	1840		Allgemeine Zeitung – Nr. 99. 8. April 1840 (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/augsburgerallgemeine_099_18400408	Zeitung	Allgemeine Zeitung. Nr. 99. Augsburg, 8. April 1840.
nn_reichspost495_1913.txt	1913		Nr. 495, 20.10.1913.  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_reichspost495_1913	Zeitung	Reichspost. Nr. 495, Wien, 20.10.1913.
kentz_handwerksboden_1629.txt	1629	Kentz, Paul	Güldener Handwercksboden. Das ist: Eine Allgemeine Wolgegründte/ Nützliche vnd Anmutige Betrachtung/ aller vnd jeden/ zu Nutz/ Nothdurfft/ vnd Wolfahrt/ auch Zierd/ Wolstand/ vnd Ergetzligkeit des Menschlichen Lebens/ Wandels/ vnd Auffenthalt/ Erfundenen/ verbesserten/ vnd bißhero getriebnen Handwercks Künsten – Aus heiligen Wort Gottes/ vnd vielen andern Schrifften/ Monumenten, Historien vnd discursen (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/kentz_handwerksboden_1629	Wissenschaft: Sonstiges	Kentz, Paul: Güldener Handwercksboden. Leipzig, 1629. [SLUB Dresden, SLUB Dresden, Technol.A.115.m]
nn_nrhz068_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz068_1848	Zeitung	Neue Rheinische Zeitung. Nr. 68. Köln, 7. August 1848.
nn_nrhz074_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz074_1848	Zeitung	Neue Rheinische Zeitung. Nr. 74. Köln, 13. August 1848.
nn_nrhz289_1849.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz289_1849	Zeitung	Neue Rheinische Zeitung. Nr. 289. Köln, 4. Mai 1849.
nn_nrhz287b_1849.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz287b_1849	Zeitung	Neue Rheinische Zeitung. Nr. 287. Köln, 2. Mai 1849. Beilage.
droste_letzte_1860.txt	1860	Droste-Hülshoff, Annette von	Letzte Gaben – Nachgelassene Blätter (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/droste_letzte_1860	Belletristik: Lyrik; Prosa	Droste-Hülshoff, Annette von: Letzte Gaben. Nachgelassene Blätter. Hrsg. v. Levin Schücking. Hannover, 1860. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, 8 Yz 8401 (RARA)]
goethe_torquato_1790.txt	1790	Goethe, Johann Wolfgang von	Torquato Tasso – Ein Schauspiel (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/goethe_torquato_1790	Belletristik: Drama	Goethe, Johann Wolfgang von: Torquato Tasso. Leipzig, 1790. [BBAW, BBAW, (Goethe 795)]
hauff_ratskeller_1910.txt	1910	Hauff, Wilhelm	Phantasien im Bremer Ratskeller  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hauff_ratskeller_1910	Belletristik: Novelle	Hauff, Wilhelm: Phantasien im Bremer Ratskeller. In: Deutscher Novellenschatz. Hrsg. von Paul Heyse und Hermann Kurz. Bd. 4. 2. Aufl. Berlin, [1910], S. 117–197. In: Weitin, Thomas (Hrsg.): Volldigitalisiertes Korpus. Der Deutsche Novellenschatz. Darmstadt/Konstanz, 2016.
nn_nrhz178_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz178_1848	Zeitung	Neue Rheinische Zeitung. Nr. 178. Köln, 25. Dezember 1848.
muellner_kaliber_1829.txt	1829	Müllner, Adolph	Der Kaliber  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/muellner_kaliber_1829	Belletristik: Novelle	Müllner, Adolph: Der Kaliber. Leipzig, 1829.
augsburgerallgemeine_107_18400416.txt	1840		Allgemeine Zeitung – Nr. 107. 16. April 1840 (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/augsburgerallgemeine_107_18400416	Zeitung	Allgemeine Zeitung. Nr. 107. Augsburg, 16. April 1840.
354524.txt	1684	Hartman, Adam-Samuel	Das Lebendige Wasser/ Das tieffe unergründliche Meer/ Der starcke gewaltige Strohm/ Das klare Crystallene Qwall DER GÖTTLICHEN LIEBE/ Wie Dieselbige Ewig/ Kräfftig/ Frey und unverdient ist – Gepriesen und gezeiget in einer Christlichen Leichen-Predigt/ Zu Ehren und Hochseligem Andenken/ der numehr seligst in GOtt Ruhenden Hoch-Wohl-Edel-Gebornen/ Hoch-Ehren- und Hoch-Tugend-begabten Frawen / Frawen MARIA von Loszin (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/354524	Gebrauchsliteratur: Leichenpredigt	Hartman, Adam-Samuel: Das Lebendige Wasser. Lissa, 1684. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/36 / 354524]
nn_maehrisches136_1888.txt	1888		Nr. 136, 14.06.1888.  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_maehrisches136_1888	Zeitung	Mährisches Tagblatt. Nr. 136, Olmütz, 14.06.1888.
ranke_reformation01_1839.txt	1839	Ranke, Leopold von	Deutsche Geschichte im Zeitalter der Reformation  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/ranke_reformation01_1839	Wissenschaft: Historiographie	Ranke, Leopold von: Deutsche Geschichte im Zeitalter der Reformation. Bd. 1. Berlin, 1839. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Ry 108-1]
schwab_sagen02_1839.txt	1839	Schwab, Gustav	Die schönsten Sagen des klassischen Alterthums – Nach seinen Dichtern und Erzählern (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/schwab_sagen02_1839	Belletristik: Kinderliteratur	Schwab, Gustav: Die schönsten Sagen des klassischen Alterthums. Bd. 2. Stuttgart, 1839. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Pz 2668-2]
387516.txt	1621	Schröter, Salomo	THRENOS. cum Prosopopoeia In Præmaturum Sed Beatum Obitum Et Abi-rum Antiqvæ Et Veræ Nobilitatis Gene-re Honestissimæ, Pientissimæ &amp; Matronalium Vir- tutum laude decoratissimæ Fœminæ, Hedevigis Czedlicziæ.  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/387516	Gebrauchsliteratur: Leichenpredigt	Schröter, Salomon: THRENOS. cum Prosopopoeia. Liegnitz, 1621. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 1971/9a / 387516]
wulff_frau_1911.txt	1911	Wulff, Frida	Darf die Frau als minderwertig vom politischen Recht ausgeschlossen bleiben?  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/wulff_frau_1911	Gebrauchsliteratur: Gesellschaft	Wulff, Frida: Darf die Frau als minderwertig vom politischen Recht ausgeschlossen bleiben? In: Frauenwahlrecht! Herausgegeben zum Ersten Sozialdemokratischen Frauentag von Clara Zetkin. Stuttgart, 19. März 1911, S. 9.
nn_nrhz163b_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz163b_1848	Zeitung	Neue Rheinische Zeitung. Nr. 163. Köln, 8. Dezember 1848. Beilage.
510287.txt	1617	Milichius, Daniel	Dominus abstulit. Das ist: Wer doch die lieben Kinder durch den Zeitlichen todt von den Eltern abfodere/ Nemlichen/ GOtt der HERRE/ vnd auß waß vrsachen. Bey dem Begräbnüß Des Edlen/ Ehrenvesten vnnd Wolbenambten Herren Caspar Latowsken/ von Kowallen auff Ottendorff  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/510287	Gebrauchsliteratur: Leichenpredigt	Milichius, Daniel: Dominus abstulit. Oels, 1617. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 O 618/1 / 510287]
petersen_poetik_1944.txt	1944	Petersen, Julius	Die Wissenschaft von der Dichtung – System und Methodenlehre der Literaturwissenschaft (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/petersen_poetik_1944	Wissenschaft: Literaturwissenschaft	Petersen, Julius: Die Wissenschaft von der Dichtung. System und Methodenlehre der Literaturwissenschaft. 2. Auflage. Berlin, 1944.
nn_nrhz155b2_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz155b2_1848	Zeitung	Neue Rheinische Zeitung. Nr. 155. Köln, 29. November 1848. Zweite Beilage.
542550.txt	1603	Beuthelius, Johann	Christliches Leben vnd Seliges Sterben – [...] Zur Leichpredigt gehandelt/ bey der Leichbegengnis. Des Edlen/ Gestrengen vnd Ehrnvesten Henning von Zernickow (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/542550	Gebrauchsliteratur: Leichenpredigt	Beuthelius, Johann: Christliches Leben vnd Seliges Sterben. Wittenberg, 1603. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 W 2749 / 542550]
pahl_philosophen_1796.txt	1796	Pahl, Johann Gottfried	Die Philosophen aus dem Uranus – Freymüthige Bemerkungen über den politischen, moralischen, und literarischen Zustand von Deutschland (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/pahl_philosophen_1796	Belletristik: Satire	[Pahl, Johann Gottfried]: Die Philosophen aus dem Uranus. Konstantinopel, 1796.
sanders_lazarus_1882.txt	1882	Sanders, Daniel	Brief an Moritz Lazarus  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/sanders_lazarus_1882	Gebrauchsliteratur: Brief	Sanders, Daniel: Brief an Moritz Lazarus. Altstrelitz, 29. August 1882.
moritz_erfahrungsseelenkunde0703_1789.txt	1789		Gnothi sauton oder Magazin zur Erfahrungsseelenkunde – als ein Lesebuch für Gelehrte und Ungelehrte (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/moritz_erfahrungsseelenkunde0703_1789	Wissenschaft: Psychologie	Moritz, Karl Philipp (Hrsg.): Gnothi sauton oder Magazin zur Erfahrungsseelenkunde. Bd. 7, St. 3. Berlin, 1789. [Universitätsbibliothek Bielefeld, UB Bielefeld, 2097611]
sanders_frommann_1868.txt	1868	Sanders, Daniel	Brief an Georg Karl Frommann  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/sanders_frommann_1868	Gebrauchsliteratur: Brief	Sanders, Daniel: Brief an Georg Karl Frommann. Altstrelitz, 16. August 1868.
wallenrodt_fritz01_1800.txt	1800	Wallenrodt, Johanna Isabella Eleonore von	Fritz, der Mann wie er nicht seyn sollte oder die Folgen einer übeln Erziehung – Ein unterhaltender Roman von ihm selbst erzählt (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/wallenrodt_fritz01_1800	Belletristik: Roman	Wallenrodt, Johanna Isabella Eleonore von: Fritz, der Mann wie er nicht seyn sollte oder die Folgen einer übeln Erziehung. Bd. 1. Gera, 1800. [Universitäts- und Landesbibliothek Halle, ULB Halle, Goe 3114 (1)]
augsburgerallgemeine_125_18400504.txt	1840		Allgemeine Zeitung – Nr. 125. 4. Mai 1840 (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/augsburgerallgemeine_125_18400504	Zeitung	Allgemeine Zeitung. Nr. 125. Augsburg, 4. Mai 1840.
humboldt_worte_1840.txt	1840	Humboldt, Alexander von	Über die Bedeutung dieses feierlichen Tages [Grundsteinlegung des dem Könige Friedrich II. zur Denkfeier seiner Thronbesteigung zu errichtenden Monuments] in Beziehung auf die Akademie  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/humboldt_worte_1840	Gebrauchsliteratur: Sonstiges	Humboldt, Alexander von: Über die Bedeutung dieses feierlichen Tages [Grundsteinlegung des dem Könige Friedrich II. zur Denkfeier seiner Thronbesteigung zu errichtenden Monuments] in Beziehung auf die Akademie. In: Bericht über die zur Bekanntmachung geeigneten Verhandlungen der Königl[ich] Preuß[ischen] Akademie der Wissenschaften zu Berlin. Aus dem Jahre 1840. Berlin, 1840, S. 129-130.
nn_nrhz010_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz010_1848	Zeitung	Neue Rheinische Zeitung. Nr. 10. Köln, 10. Juni 1848.
humboldt_hildebrandt_1856.txt	1856	Humboldt, Alexander von	Alexander von Humboldt [Beschreibung eines von Eduard Hildebrandt gemalten Aquarells]  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/humboldt_hildebrandt_1856	Gebrauchsliteratur: Sonstiges	[Humboldt, Alexander von]: Alexander von Humboldt [Beschreibung eines von Eduard Hildebrandt gemalten Aquarells]. [Berlin], [1856].
meissner_prinzessin_1882.txt	1882	Meißner, Alfred	Die Prinzessin von Portugal  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/meissner_prinzessin_1882	Belletristik: Novelle	Meißner, Alfred: Die Prinzessin von Portugal. Breslau u. a., 1882.
glueck_pandecten02verbesserungen_1800.txt	1800	Glück, Christian Friedrich von	Berichtigungen und Zusätze zum zweyten Bande des Glückischen Commentars über die Pandecten – für die Besitzer der ersten Ausgabe (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/glueck_pandecten02verbesserungen_1800	Wissenschaft: Jura	Glück, Christian Friedrich von: Berichtigungen und Zusätze zum zweyten Bande des Glückischen Commentars über die Pandecten. Für die Besitzer der ersten Ausgabe. Erlangen, 1800. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Gc 8451-2]
kirchhoff_frauenstimmrecht_1912.txt	1912	Kirchhoff, Auguste	Warum muß der Deutsche Verband für Frauenstimmrecht sich zum allgemeinen, gleichen, geheimen und direkten Wahlrecht bekennen?  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/kirchhoff_frauenstimmrecht_1912	Gebrauchsliteratur: Gesellschaft	Kirchhoff, Auguste: Warum muß der Deutsche Verband für Frauenstimmrecht sich zum allgemeinen, gleichen, geheimen und direkten Wahlrecht bekennen? Bremen, 1912.
augsburgerallgemeine_057_18400226.txt	1840		Allgemeine Zeitung – Nr. 57. 26. Februar 1840 (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/augsburgerallgemeine_057_18400226	Zeitung	Allgemeine Zeitung. Nr. 57. Augsburg, 26. Februar 1840.
mommsen_roemische03_1856.txt	1856	Mommsen, Theodor	Römische Geschichte  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/mommsen_roemische03_1856	Wissenschaft: Historiographie	Mommsen, Theodor: Römische Geschichte. Bd. 3: Von Sullas Tode bis zur Schlacht von Thapsus. Leipzig, 1856. [BBAW, BBAW, 2000 B 336]
bodmer_sammlung07_1743.txt	1743	Bodmer, Johann Jacob	Sammlung Critischer, Poetischer, und anderer geistvollen Schriften – Zur Verbesserung des Urtheiles und des Witzes in den Wercken der Wohlredenheit und der Poesie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/bodmer_sammlung07_1743	Belletristik: Lyrik; Prosa	[Bodmer, Johann Jacob]: Sammlung Critischer, Poetischer, und anderer geistvollen Schriften. Bd. 7. Zürich, 1743. [SUB Göttingen, SUB Göttingen, 8 SVA II, 4845:7]
huebner_staatslexicon_1704.txt	1704	Hübner, Johann	Reales Staats- und Zeitungs-Lexicon – Worinnen sowohl Die Religionen und Orden, die Reiche und Staaten, Meere, Seen, Flüsse, Städte, Vestungen, Schlösser, Häfen, Berge, Vorgebürge, Pässe, Wälder und Unterschiede der  eilen, die Linien deutscher hoher Häuser, die in verschiedenen Ländern übliche Ritter-Orden, Reichs-Täge, Gerichte, Civil- und Militair-Chargen zu Wasser und Lande, Müntzen, Maß und Gewichte, die zu der Kriegs-Bau-Kunst, Artillerie, Feld-Lägern, Schlacht-Ordnungen, Schiffahrten, Unterschied der Schiffe, und derer darzu gehörigen Sachen gebräuchliche Benennungen, als auch Andere in Zeitungen und täglicher Conversation aus allerhand Sprachen bestehende Termini Artis, denen Gelehrten und Ungelehrten zu sonderbarem Nutzen klar und deutlich beschrieben werden, Nebst einem zweyfachen Register und Vorrede (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/huebner_staatslexicon_1704	Gebrauchsliteratur: Lexikon	Hübner, Johann: Reales Staats- und Zeitungs-Lexicon. Leipzig, 1704. [Staatsbibliothek München, BSB München, Fiche Eph.pol. 30]
nn_nrhz112b_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz112b_1848	Zeitung	Neue Rheinische Zeitung. Nr. 112. Köln, 26. September 1848. Beilage.
storm_waldwinkel_1875.txt	1875	Storm, Theodor	Waldwinkel, Pole Poppenspäler – Novellen (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/storm_waldwinkel_1875	Belletristik: Novelle	Storm, Theodor: Waldwinkel, Pole Poppenspäler. Novellen. Braunschweig, 1875.
nn_nrhz287_1849.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz287_1849	Zeitung	Neue Rheinische Zeitung. Nr. 287. Köln, 2. Mai 1849.
voss_luise_1795.txt	1795	Voß, Johann Heinrich	Luise – Ein ländliches Gedicht in drei Idyllen (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/voss_luise_1795	Belletristik: Epos	Voß, Johann Heinrich: Luise. Ein ländliches Gedicht in 3 Idyllen. Königsberg, 1795. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Ym 4061&lt;a&gt; R]
platen_oedipus_1829.txt	1829	Platen, August von	Der romantische Oedipus – Ein Lustspiel in fünf Akten (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/platen_oedipus_1829	Belletristik: Drama	Platen, August von: Der romantische Oedipus. Stuttgart u. a., 1829. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, 327650]
nn_nrhz234_1849.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz234_1849	Zeitung	Neue Rheinische Zeitung. Nr. 234. Köln, 1. März 1849.
hirschfeld_gartenkunst3_1780.txt	1780	Hirschfeld, Christian Cay Lorenz	Theorie der Gartenkunst  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hirschfeld_gartenkunst3_1780	Wissenschaft: Architektur	Hirschfeld, Christian Cay Lorenz: Theorie der Gartenkunst. Bd. 3. Leipzig, 1780. [UB Heidelberg, UB Heidelberg, T 355 RES::3]
hc_1240308_1771.txt	1771		Num. 124, 3. August 1771  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hc_1240308_1771	Zeitung	Staats- und Gelehrte Zeitung Des Hamburgischen unpartheyischen Correspondenten. Nr. 124, Hamburg, 3. August 1771.
nn_auswanderer55_1847.txt	1847		Allgemeine Auswanderungs-Zeitung – Organ für Kunde aus deutschen Ansiedlungen, für Rath und That zu Gunsten der fortziehenden Brüder, sowie für Oeffentlichkeit in Auswanderungssachen überhaupt. (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_auswanderer55_1847	Zeitung	Allgemeine Auswanderungs-Zeitung. Nr. 55. Rudolstadt, 18. Oktober 1847.
schulz_italien_1797.txt	1797	Schulz, Friedrich	Neue Reise durch Italien  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/schulz_italien_1797	Belletristik: Reiseliteratur	Schulz, Friedrich: Neue Reise durch Italien. Bd. 1, H. 1. Berlin, 1797. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Rm8170-1,1]
nn_nrhz067b_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz067b_1848	Zeitung	Neue Rheinische Zeitung. Nr. 67. Köln, 6. August 1848. Beilage.
nn_nrhz199b_1849.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz199b_1849	Zeitung	Neue Rheinische Zeitung. Nr. 199. Köln, 19. Januar 1849. Beilage.
nn_stgaller35_1895.txt	1895		Nr. 35, 01. 05. 1895.  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_stgaller35_1895	Zeitung	St. Galler Volksblatt. Nr. 35, Uznach, 01. 05. 1895.
nn_badener050_1916.txt	1916		Nr. 50, 21.06.1916.  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_badener050_1916	Zeitung	Badener Zeitung. Nr. 50, Baden (Niederösterreich), 21.06.1916.
sanders_scherer6_1876.txt	1876	Sanders, Daniel	Brief an Wilhelm Scherer  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/sanders_scherer6_1876	Gebrauchsliteratur: Brief	Sanders, Daniel: Brief an Wilhelm Scherer. Altstrelitz, 14. Juli 1876.
augsburgerallgemeine_102_18400411.txt	1840		Allgemeine Zeitung – Nr. 102. 11. April 1840 (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/augsburgerallgemeine_102_18400411	Zeitung	Allgemeine Zeitung. Nr. 102. Augsburg, 11. April 1840.
nn_arbeitgeber0676_1870.txt	1870		der Arbeitgeber – Archiv für die gesammte Volkswirthschaft, Central-Anzeiger für Stellen- und Arbeitergesuche (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_arbeitgeber0676_1870	Zeitung	Der Arbeitgeber. Nr. 676. Frankfurt a. M., 15. April 1870.
sanders_pfeiffer_1867.txt	1867	Sanders, Daniel	Brief an Franz Pfeiffer.  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/sanders_pfeiffer_1867	Gebrauchsliteratur: Brief	Sanders, Daniel: Brief an Franz Pfeiffer. Altstrelitz, 27. März 1867.
brehm_thierleben04_1867.txt	1867	Brehm, Alfred Edmund	Illustrirtes Thierleben – Eine allgemeine Kunde des Thierreichs (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/brehm_thierleben04_1867	Wissenschaft: Zoologie		Brehm, Alfred Edmund: Illustrirtes Thierleben. Bd. 4. Hildburghausen, 1867. [Max-Planck-Institut für Wissenschaftsgeschichte, MPIWG, 590 B834i -4]
hc_1202907_1789.txt	1789		Num. 120, 29. Julii 1789  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hc_1202907_1789	Zeitung	Staats- und Gelehrte Zeitung des Hamburgischen unpartheyischen Correspondenten. Nr. 120, Hamburg, 29. Juli 1789.
burckhardt_rechtsgemeinschaft_1927.txt	1927	Burckhardt, Walther	Die Organisation der Rechtsgemeinschaft  – Untersuchungen über die Eigenart des Privatrechts, des Staatsrechts und des Völkerrechts (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/burckhardt_rechtsgemeinschaft_1927	Wissenschaft: Recht	Burckhardt, Walther: Die Organisation der Rechtsgemeinschaft. Basel, 1927. [BBAW-Bibliothek, BBAW-Bibliothek DWB]
heinse_ardinghello02_1787.txt	1787	Heinse, Wilhelm	Ardinghello und die glückseeligen Inseln – Eine Italiänische Geschichte aus dem sechszehnten Jahrhundert (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/heinse_ardinghello02_1787	Belletristik: Roman	[Heinse, Wilhelm]: Ardinghello und die glückseeligen Inseln. Bd. 2. Lemgo, 1787. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Yv 9181-2&lt;b&gt; R]
526976.txt	1602	Aubelin, David 	Leichpredigt – Gehalten vber der Begräbnus der Ehrn vnd Tugentsamen/ Margaretha (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/526976	Gebrauchsliteratur: Leichenpredigt	Aubelin, David: Leichpredigt. Tübingen, 1602. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 S 901/3 / 526976]
hippel_lebenslaeufe0301_1781.txt	1781	Hippel, Theodor Gottlieb von	Lebensläufe nach Aufsteigender Linie – nebst Beylagen A, B, C (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/hippel_lebenslaeufe0301_1781	Belletristik: Roman	Hippel, Theodor Gottlieb von: Lebensläufe nach Aufsteigender Linie. Bd. 3,1. Berlin, 1781. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, 337104-3,1 R]
kurz_tubus_1910.txt	1910	Kurz, Hermann	Die beiden Tubus  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/kurz_tubus_1910	Belletristik: Novelle	Kurz, Hermann: Die beiden Tubus. In: Deutscher Novellenschatz. Hrsg. von Paul Heyse und Hermann Kurz. Bd. 18. 2. Aufl. Berlin, [1910], S. 149–277. In: Weitin, Thomas (Hrsg.): Volldigitalisiertes Korpus. Der Deutsche Novellenschatz. Darmstadt/Konstanz, 2016.
nn_nrhz081_1848.txt	1848		Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/nn_nrhz081_1848	Zeitung	Neue Rheinische Zeitung. Nr. 81. Köln, 20. August 1848.
523692.txt	1612	Müller, Sebastian	Leichpredigt/ Aus den Worten des 84. Psalms: [...] – Bey der Sepultur deß weylandt Ehrwürdigen/ Achtrbarn vnnd Hochgelarten Herrn/ Pauli Weissen (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/523692	Gebrauchsliteratur: Leichenpredigt	Müller, Sebastian: Leichpredigt/ Aus den Worten des 84. Psalms. Königsberg, 1612. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 S 128/1 / 523692]
wilamowitz_aristoteles01_1893.txt	1893	Wilamowitz-Moellendorff, Ulrich von	Aristoteles und Athen  (vollständige digitalisierte Ausgabe)	http://www.deutschestextarchiv.de/wilamowitz_aristoteles01_1893	Wissenschaft: Philologie	Wilamowitz-Moellendorff, Ulrich von: Aristoteles und Athen. Bd. 1. Berlin, 1893. [Zentral- und Landesbibliothek Berlin, Berlin ZLB, A1485]
