id	year	author	title	link
heij011numm01_01.nederlab.folia.txt	1912	herman heijermans	nummer tachtig	https://www.dbnl.org/titels/titel.php?id=heij011numm01
_die003186001_01.nederlab.folia.txt	1860	dietsche warande	dietsche warande. jaargang 5	https://www.dbnl.org/titels/titel.php?id=_die003186001
muld014meng01_01.nederlab.folia.txt	1907	lodewijk mulder	mengelwerk	https://www.dbnl.org/titels/titel.php?id=muld014meng01
bosc026jane01_01.nederlab.folia.txt	1818	mattheus van heyningen bosch	jan en zijn zusje, of eerste leeslesjes	https://www.dbnl.org/titels/titel.php?id=bosc026jane01
mult001idee07_01.nederlab.folia.txt	1879	 multatuli	ideën vii	https://www.dbnl.org/titels/titel.php?id=mult001idee07
cran017boek01_01.nederlab.folia.txt	1827	alexander cranendoncq	een boekje met prentjes, waarbij wat te lezen staat, voor brave kinderen. deel 2	https://www.dbnl.org/titels/titel.php?id=cran017boek01
lede003zinn01_01.nederlab.folia.txt	1841	karel lodewijk ledeganck	de zinnelooze	https://www.dbnl.org/titels/titel.php?id=lede003zinn01
_waa008waar01_01.nederlab.folia.txt	ca. 1800	anoniem	een waare geschiedenis van ferdinand en cristina	https://www.dbnl.org/titels/titel.php?id=_waa008waar01
eede003klei04_01.nederlab.folia.txt	1906	frederik van eeden	de kleine johannes. deel 3	https://www.dbnl.org/titels/titel.php?id=eede003klei04
_bij005189401_01.nederlab.folia.txt	1894	bijdragen en mededeelingen van het historisch genootschap	bijdragen en mededeelingen van het historisch genootschap. deel 15	https://www.dbnl.org/titels/titel.php?id=_bij005189401
_gid001191101_01.nederlab.folia.txt	1911	gids, de	de gids. jaargang 75	https://www.dbnl.org/titels/titel.php?id=_gid001191101
snie002mees01_01.nederlab.folia.txt	1855	jan renier snieders	de meesterknecht	https://www.dbnl.org/titels/titel.php?id=snie002mees01
crem001hann01_01.nederlab.folia.txt	ca. 1900	j.j. cremer	hanna de freule	https://www.dbnl.org/titels/titel.php?id=crem001hann01
_klu003kluc01_01.nederlab.folia.txt	ca. 1850-1860	anoniem	kluchtige tafereelen van grootje goedsloof met haar aardig hondje blaf	https://www.dbnl.org/titels/titel.php?id=_klu003kluc01
bril009waar01_01.nederlab.folia.txt	ca. 1880-1890	h.j. brill	waar liefde woont gebiedt de heer den zegen	https://www.dbnl.org/titels/titel.php?id=bril009waar01
crem001roma03_01.nederlab.folia.txt	1877	j.j. cremer	romantische werken. deel 2: arme samuel en een winternacht	https://www.dbnl.org/titels/titel.php?id=crem001roma03
mull031kluc03_01.nederlab.folia.txt	ca. 1842	j.f.l. müller	de kluchtige poes en het hondje	https://www.dbnl.org/titels/titel.php?id=mull031kluc03
