id	year	author	title	tags	link
003697513	1846	TWISS, Travers	Oregon Question examined, in respect to facts, and the law of nations
003697514	1846	TWISS, Travers	Oregon Question examined, in respect to facts, and the law of nations.]
003697745	1846	TWYFELLOOS, Franciscus.	'T Payottenland gelyk het van oudtyds gestaen en gelegen is. Gedenkboeksken voor alle die deze conntry vry en vrolyk beleven
003698118	1841	TYERMAN, Daniel	Voyages and Travels round the World by the Rev. Daniel Tyerman and George Bennet ... compiled ... by James Montgomery. The second edition, corrected, etc
003699950	1842	TYSON, Job Roberts.	Discourse delivered before the Historical Society of Pennsylvania, February 21, 1842, on the Colonial History of the Eastern and some of the Southern States
003699956	1843	TYSON, Job Roberts.	social and intellectual state of the Colony of Pennsylvania, prior to the year 1743. [Read before the American Philosophical Society.]
003700044	1847	TYSZKIEWICZ, Eustachy	Opisanie powiatu Borysowskiego pod względem statystycznym, geognostycznym, historycznym, gospodarczym, przemysłowo-handlowym i lekarskim, etc
003700200	1845	TYTLER, Patrick Fraser.	History of Scotland. Third edition. [With “Index”.]
003700200	1845	TYTLER, Patrick Fraser.	History of Scotland. Third edition. [With “Index”.]
003700200	1845	TYTLER, Patrick Fraser.	History of Scotland. Third edition. [With “Index”.]
003700200	1845	TYTLER, Patrick Fraser.	History of Scotland. Third edition. [With “Index”.]
003700200	1845	TYTLER, Patrick Fraser.	History of Scotland. Third edition. [With “Index”.]
003700200	1845	TYTLER, Patrick Fraser.	History of Scotland. Third edition. [With “Index”.]
003700200	1845	TYTLER, Patrick Fraser.	History of Scotland. Third edition. [With “Index”.]
003700200	1845	TYTLER, Patrick Fraser.	History of Scotland. Third edition. [With “Index”.]
003705175	1847	ULRICHS, Heinrich Niclas.	Topography of the harbours and position of the Long Walls of Athens. Translated from the modern Greek and collated with the German version by E. P. Colquhoun
003705175	1847	ULRICHS, Heinrich Niclas.	Topography of the harbours and position of the Long Walls of Athens. Translated from the modern Greek and collated with the German version by E. P. Colquhoun
003705176	1840	ULRICHS, Heinrich Niclas.	Reisen und Forschungen in Griechenland. ... Erster Theil. Reise über Delphi durch Phocis und Boeotien bis Theben, etc
003705945	1844	UMBRA, Uriah	birth of Fleetwood-on-Wyre
003706068	1840	UMIŃSKI, Jan Nepomucen	Beleuchtung des Werkes: Geschichte des Polnischen Aufstandes und Krieges, Berlin, 1839, von F. von Smitt
003717322	1842	UNITED STATES OF AMERICA	Original Contracts for the Survey of the Coast [between the Treasury Department and F. R. Hassler]
003729587	1842	UNITED STATES OF AMERICA	Synopsis of the cruise of the U.S. Exploring Expedition, during the years, 1838, '39, '40, '41, &amp; '42 ... To which is added a list of officers and scientific corps attached to the expedition. [With a map.]
003731501	1840	American Peace Society (UNITED STATES OF AMERICA)	Prize Essays on a Congress of Nations, for the adjustment of international disputes, and for the promotion of Universal Peace without resort to arms ... Together with a sixth Essay comprising the substance of the rejected Essays. [Edited by W. Ladd and G. C. Beckwith.]
003734313	1848	United States	Thrilling Incidents of the Wars of the United States. Comprising the most striking and remarkable events of the Revolution, the French War, the Tripolitan War, etc. With three hundred engravings. By the Author of “The Army &amp; Navy of the United States” [J. K. Neff]
003734391	1847	United States	History of the War between the United States and Mexico. (From the commencement to the battle of Churubusco.) From the best authorities
003737216	1841	UPTON, John	Inexhaustible Iron Mines: containing twenty square miles of iron ores, and superb ... timber, with anthracite coal: Report on the freehold estate of W. Carroll, ... Maryland, etc
003740772	1842	USHER, James	Buonaparté, The Royal Exchange, Odes of Horace, etc
003741569		USTRYALOV, Nikolai Gerasimov.	Историческое обозрѣніе царствованія Государя Императора Николая I
003743460		V., D.	Сборникъ историческихъ и статистическихъ свѣденій о Россіи и народахъ ей единовѣрныхъ и единоплеменныхъ ... Издалъ Д. В. [i.e. D. A. Valuev.]
003745272	1848	VAGABOND	Adventures of a Vagabond. A romance
003750888	1845	VALLÉE, Louis Léger.	Du Rhône et du Lac de Genève, ou des grands travaux à exéctuer pour la navigation du Léman à la Mer
003752170	1846	VALON, Alexis de	Une Année dans le Levant
003755405	1844	VANE, Frances Anne	Narrative of a Visit to the Courts of Vienna, Constantinople, Athens, Naples, etc
003759241	1839	VARIN, Pierre Joseph.	Archives législatives et administratives de la Ville de Reims. Prolegomènes historiques et bibliographiques
003759512	1844	VARLEY, afterwards BANKS, Isabella.	Ivy Leaves; a collection of poems
003759948	1848	VARNUM, Joseph B.	seat of government of the United States. A review of the discussions in Congress and elsewhere, on the site and plans of the federal city, etc
003762000	1842	VÄSTMANLANDS LÄN	Topografiska och statistiska uppgifter om Westerås län
003763917	1844	VAUGHAN, Robert Alfred.	Witch of Endor, and other poems
003764545	1842	VAVASOUR, Anne	My Last Tour and First Work; or, a Visit to the Baths of Wildbad and Rippoldsau
003765783	1843	VÉCSEY, Anna	Utarzási vázlatok Olaszországról. Jrta ... V. A. Gróf Csáky Antalné
003770180	1839	VENABLES, Richard Lister.	Domestic Scenes in Russia, in a series of letters, describing a year's residence in that country, chiefly in the interior
003770465	1842	VENEDEY, Jacob.	Der Dom zu Cöln
003770561		VENELIN, Yury Ivanovich.	Скандинавоманія и ея поклонники, или столѣтнія изысканія о Варягахъ, etc
003771907	1847	VENICE	Venezia e le sue lagune. [Compiled under the direction of a commission, Count G. Correr president, appointed by the Consiglio Comunale.]
003771907	1847	VENICE	Venezia e le sue lagune. [Compiled under the direction of a commission, Count G. Correr president, appointed by the Consiglio Comunale.]
003771907	1847	VENICE	Venezia e le sue lagune. [Compiled under the direction of a commission, Count G. Correr president, appointed by the Consiglio Comunale.]
003772378	1846	VENICE	Erinnerung an Venedig: 15 Blätter in Stahlstich, etc
003772425	1847	VENICE	Orange Girl of Venice. A Romance
003772457	1842	TIEPOLO, Boemondo.	Storia della casa e bottega in Venezia di ragione della Grazia del Morter e cenni sulla congiura di Boemondo Tiepolo
003772719	1847	VEṆKATA RĀMASVAMI, Kāvali	Digest of the different castes of the Southern Division of Southern India. With description of their habits, customs [and 50 lithographed plates], etc. no. 1
003775613	1846	VERE, Percy	My Life. A poem. [The introduction signed: Percy-Vere.]
003777067	1842	VER-HUELL, Quirijn Maurits Rudolph.	Mijne eerste zeereis
003781411	1839	VERSCHIEDENER	Briefe eines Verschiedenen. Tagebuchfragmente auf einer Reise durch Polen, etc
003781481	1848	VERSE AND PICTURE BOOK	Juvenile Verse and Picture Book
003783416	1844	CHAMBERS, Robert	Vestiges of the natural history of creation. [By Robert Chambers.]
003783417	1844	CHAMBERS, Robert	Vestiges of the Natural History of Creation. [By Robert Chambers.] Second edition
003783418	1845	Chambers, Robert	[Vestiges of the Natural History of Creation. [By Robert Chambers.] Second edition.]
003783419	1845	CHAMBERS, Robert	[Vestiges of the Natural History of Creation. [By Robert Chambers.] Second edition.]
003783420	1846	CHAMBERS, Robert	[Vestiges of the Natural History of Creation. [By Robert Chambers.] Second edition.]
003783421	1847	CHAMBERS, Robert	[Vestiges of the Natural History of Creation. [By Robert Chambers.] Second edition.]
003783429	1846	CHAMBERS, Robert	[Explanations; a sequel to “Vestiges of the Natural History of Creation.” By the author of that work [Robert Chambers].]
003785271	1843	VIATOR, pseud.	Poems, by Viator. [i.e. Thomas D'Oyly.]
003785339	1845	VIAUD, J. T.	Histoire de la Ville et du Port de Rochefort
003785339	1845	VIAUD, J. T.	Histoire de la Ville et du Port de Rochefort
003785701	1847	VICARY, M.	Notes of a residence at Rome in 1846
003787173	1841	Victoria	Memorandum on the practical means and probable results of Coal Mining in Australia Felix, under the management of a company, prepared by the Colonial Committee, for the consideration of the capitalists of Great Britain
003787340	1842	Victoria	Queen's Masque. A satirical sketch [on the Ball given by the Queen at Buckingham Palace]. By the Author of “the Palace Martyr,” &amp;c. [Hon.-Osborn?]
003787340	1842	Victoria	Queen's Masque. A satirical sketch [on the Ball given by the Queen at Buckingham Palace]. By the Author of “the Palace Martyr,” &amp;c. [Hon.-Osborn?]
003787341	1842	Victoria	Queen's Voyage; or, The Follies of Scotland. A Satire; with notes. By the Honble ***** [-Osborn]
003787466	1841	VICTORIA ADELAIDE MARY LOUISA, Empress Consort of Frederick, Emperor of Germany	Princess Royal. A satire [in verse]. ... By the Honble ****, author of “The Palace Martyr,” etc
003787727	1847	VICUÑA, Pedro Felix.	Ocho Meses de Destierro; o cartas sobre el Perú
003790835	1845	VIENNE, Henri.	Essai historique sur la Ville de Nuits, extrait de ses archives, suivi de notes et pièces justificatives
003791249	1839	VIESSE DE MARMONT, Anne Marie Hortense	present State of the Turkish Empire, ... translated with notes and observations, on the relations of England with Turkey and Russia; by Lt.-Col. Sir F. Smith
003791938	1846	VIGIER DE LA PILE, François.	Histoire de l'Angoumois par F. V. de la P. suivie du recueil en forme d'histoire de ce qui se trouve par écrit de la ville et des Comtes d'Angoulème par F. de Corlieu annoté par G. de la Charlonye et des noms et ordres des maires, Echevins et Conseillers de la maison commune d'Angoulème par J. Sanson publiée avec des documents inédits sur l'histoire de l'Angoumois par J. H. Michon
003792189	1840	VIGNE, Godfrey Thomas.	personal narrative of a visit to Ghuzni, Kabul, and Afghanistan, and of a residence at the Court of Dost Mohamed. With notices of Runjit Sing, Khiva, and the Russian expedition ... With illustrations, etc
003792192	1842	VIGNE, Godfrey Thomas.	Travels in Kashmir, Ladak, Iskardo, the countries adjoining the mountain-course of the Indus, and the Himalaya, North of the Punjab
003792192	1842	VIGNE, Godfrey Thomas.	Travels in Kashmir, Ladak, Iskardo, the countries adjoining the mountain-course of the Indus, and the Himalaya, North of the Punjab
003794059	1843	EVANS, Arthur Benoni	Village Church. A poem. By the author of The Phylactery [i.e. Arthur Benoni Evans]
003798876	1841	HOOK, Walter Farquhar	Strictures on the Rev. Dr. Hook's Letter to the Lord Bishop of Ripon on “The State of Parties in the Church of England.” By Vindex
003803251	1848	VIRGIN BRIDE	Virgin Bride. A Romance
003803277	1843	THOMAS, Richard Caddy.	Letters from the Virgin Islands illustrating life and manners in the West Indies. [By Richard Caddy Thomas. With a map.]
003803620	1842	TYLER, Robert.	Ahasuerus, a poem ... By Virginian [R. Tylor]
003804347	1847	VISCONTI, Pietro Ercole	Città e famiglie nobili e celebri dello stato pontificio: dizionario storico, etc
003804347	1847	VISCONTI, Pietro Ercole	Città e famiglie nobili e celebri dello stato pontificio: dizionario storico, etc
003804347	1847	VISCONTI, Pietro Ercole	Città e famiglie nobili e celebri dello stato pontificio: dizionario storico, etc
003805255	1842	Vistengof, P.	Очерки Московской жизни
003806377	1846	VITTORI, Luigi.	Memorie archeologico-storiche sulla Citta di Polimarzio oggi Bomarzo
003807308	1845	VIVIEN DE SAINT MARTIN, Louis.	Histoire des découvertes géographiques des nations européennes dans les diverses parties du monde
003807308	1845	VIVIEN DE SAINT MARTIN, Louis.	Histoire des découvertes géographiques des nations européennes dans les diverses parties du monde
003807382	1842	VIVOLI, Giuseppe.	Annali di Livorno dalla sua origine sino all'anno di Gesù Cristo 1840. Colle notizie riguardanti i luoghi più notevoli antichi e moderni dei suoi contorni
003807383	1846	VIVOLI, Giuseppe.	Guida ovvero descrizione storico-artistica di Livorno et dei suoi contorni
003809249	1846	VOELTER, Daniel	Allgemeine Erdbeschreibung
003809249	1846	VOELTER, Daniel	Allgemeine Erdbeschreibung
003809252	1844	VOELTER, Daniel	Lehrbuch der Geographie
003809281	1839	VOELTER, Ludwig.	Württemberg. Sein Land und seine Geschichte. Ein Lese- und Lehrbuch für Volk und Jugend
003809621	1843	VOGEL, Christian Daniel.	Beschreibung des Herzogthums Nassau
003809704	1845	VOGEL, Friedrich	Die alten Chroniken oder Denkwürdigkeiten der Stadt und Landschaft Zürich, von den ältesten Zeiten bis 1820, neu bearbeitet von F. V
003809805	1846	VOGEL, J. L.	Theilname der königl. Preuss. Artillerie an dem Kampfe des Befreiungskrieges: in 15 der vörzuglichsten Batterien dargestellt von J. L. V
003811088	1843	VOIGT	Sechs Betrachtungen über die Sielbau-Angelegenheit
003811422	1848	VOIGTS-RHETZ, Constantin Bernhard von.	Aktenmässige Darstellung der Polnischen Insurrektion im Jahre 1848, etc
003814937	1847	Voltaire	[Siècle de Louis XIV. Édition stéréotype, augmentée d'une table des matières.]
003819213	1840	Wrangel, Ferdinand Petrovich	Narrative of an Expedition to the Polar Sea, in the years 1820, 1821, 1822 and 1823: commanded by ... F. von Wrangell. [Translated from G. Engelhardt's German version of the original Russian, by Mrs. Sabine.] Edited by E. Sabine
003819607	1847	VREEDE, George Willem.	Bijdragen tot de geschiedenis der Omwenteling van 1795 tot 1798
003819627	1845	VREEDE, George Willem.	De Regering en de Natie sedert 1672 tot 1795. (Ontwikkeling van staatsregtelijke Theorieën.)
003820758		VSEVOLOZHSKY, Nikolai.	Хронологическій указатель внѣшнихъ событій Русской Исторіи, отъ пришествія Варяговъ до вступленія на престолъ ... Императора Николая I
003821748	1847	VULTURE	Black Vulture; or, the rival brothers. A romance
003822541	1847	W., B.	Letters upon Capital Punishment. By a Student of St. Bees College. [By B. W.]
003823235	1848	W., J.	Tages-Chronik des Jahres 1848
003823439	1842	W., M.	Rys statystyczno-jeograficzny Galicyi Austrjackiéj skréslony przez M[ichał] W[iesiołowskiego] 1841
003825318	1841	WADDINGTON, George	A Farewell Sermon [on Acts XX. 25] preached in the Parish Church of Masham, 27th Dec. 1840
003825850	1839	WADE, John	British history, chronologically arranged, comprehending a classified analysis of events ... in Church and State, from the first invasion by the Romans to the accession of Queen Victoria
003825850	1839	WADE, John	British history, chronologically arranged, comprehending a classified analysis of events ... in Church and State, from the first invasion by the Romans to the accession of Queen Victoria
003825851	1844	WADE, John	[British history, chronologically arranged, comprehending a classified analysis of events ... in Church and State, from the first invasion by the Romans to the accession of Queen Victoria.]
003825853	1841	WADE, John	Supplement to the new and improved edition of Mr. W.'s British history, chronologically arranged
003828188	1847	WAGNER, Josef	Das Herzogthum Kärnten, geographisch-historisch dargestellt nach allen seinen Beziehungen und Merkwürdigkeiten, etc
003829598	1847	WAHRENBERG, Carl Fredrik Israel.	Quæ a Rege Carolo XI. ad Ducem Gottorpiensem restituendum intra annos MDCLXXIX.-MDCLXXXIX. sint acta. Dissertatio academica
003829742	1846	WAIF	Waif, a collection of poems. [Edited by H. W. Longfellow.]
003830624	1839	WAKE, James Hare.	Minister's Weakness, and the Saviour's Strength. A sermon, etc
003830646	1839	WAKE, Robert	Southwold, and its vicinity, ancient and modern
003830883	1845	Wakefield, Edward Jerningham	Adventure in New Zealand, from 1839 to 1844
003830883	1845	Wakefield, Edward Jerningham	Adventure in New Zealand, from 1839 to 1844
003831064	1840	WAKEFIELD, Priscilla.	A Family Tour through the British Empire ... The fifteenth edition. Corrected and enlarged
003831096	1842	WAKEFIELD, Priscilla.	Juvenile Travellers ... The eighteenth edition, corrected and enlarged. [With a map.]
003831665	1842	WALBRAN, C. J.	Necessity, advantages, and influence of knowledge. A lecture, etc
003831668	1846	WALBRAN, John Richard.	antiquities of Gainford in the county of Durham; comprising the baronial and ecclesiastical history of that place and of Barnard-castle, etc
003831680	1844	WALBRAN, John Richard.	Pictorial Pocket Guide to Ripon and Harrogate. With topographical observations on Studley-Royal, Brimham Rocks, Hackfall and the monastic remains of Fountains and Bolton
003834208	1839	WALES, William	lecture delivered ... to the members and friends of the Society for the diffusion of religious and useful knowledge, explanatory of the nature and objects of that Institution
003836018	1839	WALKER, James	A Reply to certain statements in Col. Cholmley's pamphlet, entitled “A Peep at the Borough of Whitby.”
003836231	1844	WALKER, John	Sailing directions for the English Channel and Coast of France: with an accurate description of the Coasts of England, South of Ireland and Channel Islands
003837387	1842	WALKER, W. E.	Tailor's Manual
003837388	1839	WALKER, W. E.	Tailor's Philosophy, or science complete in the art of cutting, etc
003838653	1840	WALLACE, Edward.	Age of Lead. A satire. [In verse.]
003838655	1846	WALLACE, Edward J.	Oregon Question, determined by the rules of International Law
003840744	1839	WALLER, William	Mariamme; or, the Court of Herod the Great; a dramatic poem. A tragedy, in five acts
003842247	1845	WALOND, R. F.	A hot-water cure, sought out in Germany, in the summer of 1844. The journal of a patient [i.e. R. F. Walond]
003842477	1847	Walpole, Horace	Memoirs of the Reign of King George the Second ... Edited ... by ... Lord Holland. Second edition, revised, etc
003842477	1847	Walpole, Horace	Memoirs of the Reign of King George the Second ... Edited ... by ... Lord Holland. Second edition, revised, etc
003842477	1847	Walpole, Horace	Memoirs of the Reign of King George the Second ... Edited ... by ... Lord Holland. Second edition, revised, etc
003842478	1845	Walpole, Horace	Memoirs of the reign of King George the Third ... Edited, with notes, by Sir D. Le Marchant
003842478	1845	Walpole, Horace	Memoirs of the reign of King George the Third ... Edited, with notes, by Sir D. Le Marchant
003842478	1845	Walpole, Horace	Memoirs of the reign of King George the Third ... Edited, with notes, by Sir D. Le Marchant
003842478	1845	Walpole, Horace	Memoirs of the reign of King George the Third ... Edited, with notes, by Sir D. Le Marchant
003844776	1844	WALTERS, Charles	History of the Town, Church, and Episcopal Palace of Bishop's Waltham, ... in a lecture, delivered before the Literary Institution of that town
003845438	1844	WALTHER, Friedrich Wilhelm.	Topische Geographie von Bayern
003845582	1845	WALTHER, Ph. A. F.	Systematisches Repertorium über die Schriften sämmtlicher historischer Gesellschaften Deutschlands. Auf Veranlassung des historischen Vereins für das Grossherzogthum Hessen
003846541	1840	WALWORTH, Milkmaid of	I'll follow and love you till the last! The Milkmaid of Walworth or the false lover. [A chap-book.]
003848279	1845	WARBURTON, Bartholomew Elliott George.	Crescent and the Cross; or, Romance and Realities of Eastern Travel
003848407	1848	WARBURTON, Thomas Acton	Rollo and his Race; or, Footsteps of the Normans
003848408	1848	WARBURTON, Thomas Acton	Rollo and his race; or Footsteps of the Normans. Second edition, revised, with additions
003849728	1847	WARD, Henry	Ward's Canterbury Guide. ... Tenth edition. [With illustrations.]
003849971	1843	WARD, John	Borough of Stoke-upon-Trent ... comprising its history, statistics, civil polity, and traffic, with biographical and genealogical notices of eminent individuals; ... also, the Manorial History of Newcastle-under-Lyme, and incidental notices of other neighbouring places and objects ... By J. W. [and S. Shaw]
003851235	1846	WARDELL, James.	municipal history of the borough of Leeds. ... Including ... extracts from the court books of the corporation and an appendix, containing copies and translations of charters ... With plates
003852201	1843	WARE, William	Julian: or Scenes in Judea. By the Author of Letters from Palmyra and Rome [i.e. W. Ware]
003854259	1847	WARNES, John.	On the cultivation of Flax; the fattening of cattle with native produce: box-feeding and summer-grazing. 2nd edition
003855478	1848	Warren, Samuel	[Now and Then.]
003864440	1846	WATSON, John Fanning.	Annals and occurrences of New York City and State, in the olden time; being a collection of memoirs, anecdotes, and incidents, etc
003864442	1844	WATSON, John Fanning.	[Annals of Philadelphia, being a collection of memoirs, anecdotes, and incidents of the city and its inhabitants, from the days of the Pilgrim founders ... To which is added an appendix, containing olden time researches and reminiscences of New York City.]
003864496	1848	WATSON, John T.	A Dictionary of Poetical Quotations; consisting of Elegant Extracts on every subject, compiled from various authors, and arranged under appropriate heads
003864548	1843	WATSON, Joseph Yelloly.	Compendium of British Mining, with statistical notices of the principal mines in Cornwall; to which is added the history and uses of metals, and a glossary of the terms and usages of mining
003868976	1839	WAYLEN, James.	Chronicles of the Devizes, being a history of the castle, parks and borough of that name, etc
003869206	1845	WAYTH, C.	Trout fishing in the river Darent. A rural poem
003870771	1841	WEBB, afterwards LOUDON, Jane.	ladies' flower garden of ornamental bulbous plants
003871353	1841	WEBBER, Alexander	Shooting: a poem, etc
003871715	1848	WEBER, C.	Der Sonderbund und seine Aufrösung von dem Standpunkte einer nationalem Politik. Zweite Auflage
003872056	1840	WEBER, Friedrich Benedict	Handbuch der staatswirthschaftlichen Statistik und Verwaltungskunde der Preussischen Monarchie
003872056	1840	WEBER, Friedrich Benedict	Handbuch der staatswirthschaftlichen Statistik und Verwaltungskunde der Preussischen Monarchie
003874620	1842	WECKERS, P. J.	English Lessons literary and moral ... combined with R. Chambers's History of the English Language and Literature ... Mit Wortregister und Erklärung der Synonymes, etc
003880338	1839	Weir, Daniel.	History of the Town of Greenock. [With plates.]
003881500	1840	Weiss, Franz.	Die malerische und romantische Pfalz, etc
003882775	1839	WEIZENEGGER, Franz Joseph.	Vorarlberg, aus den Papieren des ... F. J. W. ... Bearbeitet und herausgegeben von M. Merkle
003882775	1839	WEIZENEGGER, Franz Joseph.	Vorarlberg, aus den Papieren des ... F. J. W. ... Bearbeitet und herausgegeben von M. Merkle
003882775	1839	WEIZENEGGER, Franz Joseph.	Vorarlberg, aus den Papieren des ... F. J. W. ... Bearbeitet und herausgegeben von M. Merkle
003883495	1847	WELD, Horatio Hastings.	Scenes in the lives of the patriarchs and prophets. [Poems selected from various authors.] Edited by H. H. W
003883916	1842	WELLBELOVED, Charles.	Eburacum, or York under the Romans
003884327	1844	Wellington, Arthur Wellesley	Dispatches of ... the Duke of Wellington ... during his various campaigns in India, Denmark, Portugal, Spain, the Low Countries and France from 1799 to 1818. Compiled ... by Lieut. Colonel Gurwood, etc.]
003884327	1844	Wellington, Arthur Wellesley	Dispatches of ... the Duke of Wellington ... during his various campaigns in India, Denmark, Portugal, Spain, the Low Countries and France from 1799 to 1818. Compiled ... by Lieut. Colonel Gurwood, etc.]
003884327	1844	Wellington, Arthur Wellesley	Dispatches of ... the Duke of Wellington ... during his various campaigns in India, Denmark, Portugal, Spain, the Low Countries and France from 1799 to 1818. Compiled ... by Lieut. Colonel Gurwood, etc.]
003884327	1844	Wellington, Arthur Wellesley	Dispatches of ... the Duke of Wellington ... during his various campaigns in India, Denmark, Portugal, Spain, the Low Countries and France from 1799 to 1818. Compiled ... by Lieut. Colonel Gurwood, etc.]
003884327	1844	Wellington, Arthur Wellesley	Dispatches of ... the Duke of Wellington ... during his various campaigns in India, Denmark, Portugal, Spain, the Low Countries and France from 1799 to 1818. Compiled ... by Lieut. Colonel Gurwood, etc.]
003884327	1844	Wellington, Arthur Wellesley	Dispatches of ... the Duke of Wellington ... during his various campaigns in India, Denmark, Portugal, Spain, the Low Countries and France from 1799 to 1818. Compiled ... by Lieut. Colonel Gurwood, etc.]
003884327	1844	Wellington, Arthur Wellesley	Dispatches of ... the Duke of Wellington ... during his various campaigns in India, Denmark, Portugal, Spain, the Low Countries and France from 1799 to 1818. Compiled ... by Lieut. Colonel Gurwood, etc.]
003884327	1844	Wellington, Arthur Wellesley	Dispatches of ... the Duke of Wellington ... during his various campaigns in India, Denmark, Portugal, Spain, the Low Countries and France from 1799 to 1818. Compiled ... by Lieut. Colonel Gurwood, etc.]
003886476	1846	WELLS, Nathaniel Armstrong.	picturesque antiquities of Spain; described in a series of Letters
003886477	1846	WELLS, Nathaniel Armstrong.	Picturesque Antiquities of Spain ... Second edition
003886478	1846	WELLS, Nathaniel Armstrong.	[The Picturesque Antiquities of Spain ... Second edition.]
003886778	1848	WELLS, William Henry.	Geographical Dictionary; or gazetteer of the Australian Colonies ... With ... maps, etc
003886803	1840	WELLSTED, James Raymond.	Travels to the City of the Caliphs along the shores of the Persian Gulf and the Mediterranean: including a Voyage to the coast of Arabia, and a Tour on the Island of Socotra
003888177	1846	WENDEL, George.	Voyages et aventures véritables de quatre enfants d'orient aujourd'hui pensionnaires dans un collège de Paris, recueilles et racontés par G. W
003888453	1846	WENDT, Emil	Malerische Wanderungen nach Süden und Norden, nach Osten und Westen, etc
003890476	1848	WERNE, Ferdinand.	Expedition zur Entdeckung der Quellen des Weissen Nil (1840-1841) ... Mit einem Vorworte von C. Ritter, etc
003895033	1847	WEST, Theresa Cornwallis J.	A Summer Visit to Ireland in 1846
003896927	1848	WESTGARTH, William.	Australia Felix; or a historical and descriptive account of the Settlement of Port Phillip, New South Wales; including full particulars of the manners and condition of the aboriginal natives; with observations on emigration, on the system of transportation; and on colonial policy
003897809	1847	WESTMORLAND	Manners and Customs of Westmorland ... in the former part of the eighteenth century. In a series of letters. By a literary antiquarian. To which is added lines from a poem entitled “Westmeria.” Second edition
003898875	1843	Westwood, Thomas.	Beads from a Rosary
003898884	1840	Westwood, Thomas.	Poems
003898904	1844	WET-NURSE	New words to an Old Song: by Wet-Nurse
003899050	1847	WETHERELL, Dawson Bruce	Lays of the Troubadours
003899876	1842	WEYBRIDGE	Weybridge, Surrey, April 1842. The church of this village being in so dilapidated a state, etc
003900347	1842	WEYMOUTH	A Summer Trip to Weymouth and Dorchester, including an excursion to Portland, and a visit to Maiden Castle, the Amphitheatre, and other places of interest. From the note-book of an old traveller [i.e. J. S. Buckingham]
003902184	1844	WHEATON, Henry.	Histoire des peuples du nord, et des Danois et des Normands. ... Edition revue et augmentée par l'auteur, etc. traduit de l'anglais par P. Guillot
003902701	1848	WHEELER, Henry Godfrey.	History of Congress, biographical and political: comprising memoirs of members of the Congress of the United States, etc
003902701	1848	WHEELER, Henry Godfrey.	History of Congress, biographical and political: comprising memoirs of members of the Congress of the United States, etc
003903286	1844	WHEELWRIGHT, William.	Observations on the Isthmus of Panama
003904025	1840	WHIG TAXATION	Whig Taxation. A satire [in verse]. ... By the Honble. ****, author of “the Palace Martyr,” etc
003904025	1840	WHIG TAXATION	Whig Taxation. A satire [in verse]. ... By the Honble. ****, author of “the Palace Martyr,” etc
003904529	1839	WHISHAW, James	An account of the endowed charities in Herefordshire. ... Extracted from the Quarterly Journal of the Statistical Society of London, July, 1839
003904608	1842	WHISTLECRAFT, William	Prospectus and Specimen of an intended National Work by William and Robert Whistlecraft ... Intended to comprise the most interesting particulars relating to King Arthur and his Round Table. [By John Hookham Frere.]
003906142	1845	WHITE, Charles	Three years in Constantinople: or, Domestic manners of the Turks in 1844
003906470	1847	WHITE, Edmund H.	Athelstan, a tragedy. Life and Death, an allegory, and other poems
003906993	1847	WHITE, George	Glasgow and Manchester, considered with reference to their means of growth. Part 1
003907279	1845	WHITE, Henry	[Elements of Universal History, on a new and systematic plan; from the earliest times to the Treaty of Vienna. To which is added a summary of the leading events since that period.]
003907873	1845	WHITE, John	Guide to the town and neighbourhood of Abergavenny
003910222	1840	WHITEHEAD, Alfred.	Miscellaneous Poems
003911590	1848	WHITESIDE, James	Italy in the Nineteenth Century, contrasted with its past condition
003911590	1848	WHITESIDE, James	Italy in the Nineteenth Century, contrasted with its past condition
003911590	1848	WHITESIDE, James	Italy in the Nineteenth Century, contrasted with its past condition
003912908	1842	WHITMAN, Zachariah G.	historical sketch of the ancient and honourable Artillery Company [of Boston, Mass.]; from its formation in the year 1637, to the present time. Compiled and arranged from ancient records.]
003914005	1846	WHITTINGHAM, Ferdinand.	Personal recollections of a ten months residence in Berlin; also extracts from a journal kept in Paris during the crisis of 1839
003915067	1840	WHYTE, James Christie.	History of the British Turf from the earliest period, etc
003915067	1840	WHYTE, James Christie.	History of the British Turf from the earliest period, etc
003915502	1839	WICHERS, Arend Ludolf	Het Hartzgebergte en de Rijnstrom. Reisverhalen genomen uit de Aanteekeningen van A. L. W. en W. G
003915502	1839	WICHERS, Arend Ludolf	Het Hartzgebergte en de Rijnstrom. Reisverhalen genomen uit de Aanteekeningen van A. L. W. en W. G
003917202	1847	WIDOW	Marriage Offering; or, A series of letters addressed to a young married lady, embodying hints on the performance of household duties, and on the management of children. By A Widow
003919424	1844	WIESELGREN, Peter.	Ny Smalands Beskrifning inskränkt till Wexiö Stift
003920816	1845	WIGHTWICK, George	Budleigh Ballad: a tale of threatened woe and merciful deliverance, etc
003921817	1842	WILBERFORCE, Robert Isaac.	A Charge to the Clergy of the Archdeaconry of the East Riding, at the ordinary Visitation
003921819	1844	WILBERFORCE, Robert Isaac.	A Charge delivered to the Clergy of the Archdeaconry of the East Riding, at the ordinary Visitation, 1844
003921844	1842	WILBERFORCE, Robert Isaac.	A Letter to the Gentry, yeomen, and farmers, of the Archdeaconry of the East Riding. [Concerning the condition of farm-servants.]
003921845	1842	WILBERFORCE, Robert Isaac.	A Letter to the Gentry ... of the East Riding. Second edition
