id	year	author	title	note	link
Edmonton.1913.b19821852.fulltext.txt	1913		Edmonton		https://wellcomelibrary.org/moh/report/b19821852
CityofLondon.1915.b19884321.fulltext.txt	1915		CityofLondon		https://wellcomelibrary.org/moh/report/b19884321
Croydon.1910.b19786682.fulltext.txt	1910		Croydon		https://wellcomelibrary.org/moh/report/b19786682
Kensington.1915.b18121433.fulltext.txt	1915		Kensington		https://wellcomelibrary.org/moh/report/b18121433
Shoreditch.1912.b19822145.fulltext.txt	1912		Shoreditch		https://wellcomelibrary.org/moh/report/b19822145
CityofWestminster.1917.b18247817.fulltext.txt	1917		CityofWestminster		https://wellcomelibrary.org/moh/report/b18247817
StokeNewington.1911.b18249802.fulltext.txt	1911		StokeNewington		https://wellcomelibrary.org/moh/report/b18249802
Finsbury.1912.b18110836.fulltext.txt	1912		Finsbury		https://wellcomelibrary.org/moh/report/b18110836
Ilford.1912.b19875927.fulltext.txt	1912		Ilford		https://wellcomelibrary.org/moh/report/b19875927
Holborn.1910.b18108702.fulltext.txt	1910		Holborn		https://wellcomelibrary.org/moh/report/b18108702
Croydon.1915.b19786736.fulltext.txt	1915		Croydon		https://wellcomelibrary.org/moh/report/b19786736
Fulham.1914.b18117041.fulltext.txt	1914		Fulham		https://wellcomelibrary.org/moh/report/b18117041
EastHam.1918.b19969296.fulltext.txt	1918		EastHam		https://wellcomelibrary.org/moh/report/b19969296
Southwark.1913.b18246473.fulltext.txt	1913		Southwark		https://wellcomelibrary.org/moh/report/b18246473
Woolwich.1911.b19823368.fulltext.txt	1911		Woolwich		https://wellcomelibrary.org/moh/report/b19823368
Fulham.1913.b18110885.fulltext.txt	1913		Fulham		https://wellcomelibrary.org/moh/report/b18110885
Islington.1912.b18248512.fulltext.txt	1912		Islington		https://wellcomelibrary.org/moh/report/b18248512
Barnet.1918.b19795300.fulltext.txt	1918		Barnet		https://wellcomelibrary.org/moh/report/b19795300
CityofWestminster.1912.b18247775.fulltext.txt	1912		CityofWestminster		https://wellcomelibrary.org/moh/report/b18247775
Battersea.1912.b18111191.fulltext.txt	1912		Battersea		https://wellcomelibrary.org/moh/report/b18111191
EastHam.1913.b19969260.fulltext.txt	1913		EastHam		https://wellcomelibrary.org/moh/report/b19969260
Southwark.1916.b18120660.fulltext.txt	1916		Southwark		https://wellcomelibrary.org/moh/report/b18120660
Acton.1919.b19783498.fulltext.txt	1919		Acton		https://wellcomelibrary.org/moh/report/b19783498
Shoreditch.1915.b19822170.fulltext.txt	1915		Shoreditch		https://wellcomelibrary.org/moh/report/b19822170
Southgate.1913.b19794812.fulltext.txt	1913		Southgate		https://wellcomelibrary.org/moh/report/b19794812
StPancras.1919.b18121160.fulltext.txt	1919		StPancras		https://wellcomelibrary.org/moh/report/b18121160
Deptford.1914.b18123697.fulltext.txt	1914		Deptford		https://wellcomelibrary.org/moh/report/b18123697
Hendon.1918.b19792128.fulltext.txt	1918		Hendon		https://wellcomelibrary.org/moh/report/b19792128
Stepney.1911.b19822741.fulltext.txt	1911		Stepney		https://wellcomelibrary.org/moh/report/b19822741
Leyton.1911.b19792633.fulltext.txt	1911		Leyton		https://wellcomelibrary.org/moh/report/b19792633
Greenford.1911.b19975879.fulltext.txt	1911		Greenford		https://wellcomelibrary.org/moh/report/b19975879
LondonCountyCouncil.1915.b18252631.fulltext.txt	1915		LondonCountyCouncil		https://wellcomelibrary.org/moh/report/b18252631
Hornsey.1911.b18249000.fulltext.txt	1911		Hornsey		https://wellcomelibrary.org/moh/report/b18249000
Brentford.1911.b19968644.fulltext.txt	1911		Brentford		https://wellcomelibrary.org/moh/report/b19968644
Hampstead.1916.b18117028.fulltext.txt	1916		Hampstead		https://wellcomelibrary.org/moh/report/b18117028
Hackney.1915.b18116632.fulltext.txt	1915		Hackney		https://wellcomelibrary.org/moh/report/b18116632
Wealdstone.1910.b20274890.fulltext.txt	1910		Wealdstone		https://wellcomelibrary.org/moh/report/b20274890
Surbiton.1910.b19970614.fulltext.txt	1910		Surbiton		https://wellcomelibrary.org/moh/report/b19970614
Wanstead.1919.b19971151.fulltext.txt	1919		Wanstead		https://wellcomelibrary.org/moh/report/b19971151
Willesden.1914.b19796675.fulltext.txt	1914		Willesden		https://wellcomelibrary.org/moh/report/b19796675
Edmonton.1918.b19788708.fulltext.txt	1918		Edmonton		https://wellcomelibrary.org/moh/report/b19788708
HestonandIsleworth.1915.b1987750x.fulltext.txt	1915		HestonandIsleworth		https://wellcomelibrary.org/moh/report/b1987750x
Marylebone.1913.b18254275.fulltext.txt	1913		Marylebone		https://wellcomelibrary.org/moh/report/b18254275
WoodGreen.1917.b19797254.fulltext.txt	1917		WoodGreen		https://wellcomelibrary.org/moh/report/b19797254
Wandsworth.1915.b1825083x.fulltext.txt	1915		Wandsworth		https://wellcomelibrary.org/moh/report/b1825083x
LondonCountyCouncil.1919.b18252679.fulltext.txt	1919		LondonCountyCouncil		https://wellcomelibrary.org/moh/report/b18252679
Enfield.1914.b19789130.fulltext.txt	1914		Enfield		https://wellcomelibrary.org/moh/report/b19789130
Holborn.1913.b18248925.fulltext.txt	1913		Holborn		https://wellcomelibrary.org/moh/report/b18248925
Southwark.1918.b20056904.fulltext.txt	1918		Southwark		https://wellcomelibrary.org/moh/report/b20056904
