K011545.000	2007 October	Hill, Aaron, 1685-1750.	The northern-star: A poem. Written by Mr. Hill.
K028494.000	2008 September	Boswell, James, 1740-1795.	A letter to the people of Scotland, on the present state of the nation. By James Boswell, Esq:
K110382.000	2007 October	Hill, Aaron, 1685-1750.	The progress of wit: a caveat. For the use of an eminent writer. By a fellow of All-Souls. To which is prefix'd, an explanatory discourse to the reader. By Gamaliel Gunson, ...
K064631.002	2007 January	Disraeli, Isaac, 1766-1848.	Vaurien: or, sketches of the times: exhibiting views of the philosophies, religions, politics, literature, and manners of the age. In two volumes. ... [pt.2]
K048186.000	2007 January	Warton, Joseph, 1722-1800.	An essay on the writings and genius of Pope:
K092066.000	2011 June	Gilpin, William, 1724-1804.	An account of a new poor-house: erected in the parish of Boldre, in New Forest, near Lymington, 1796.
K025532.002	2011 June	Cumberland, Richard, 1732-1811.	Arundel: By the author of The observer. ... [pt.2]
K075481.000	2009 October	Trusler, John, 1735-1820.	The London adviser and guide: containing every instruction and information useful and necessary to persons living in London, and coming to reside there; ... By the Rev. Dr. Trusler. ...
K076603.000	2008 September	Whiston, William, 1667-1752.	Mr. Whiston's letter to the Right Honourable the Earl of Nottingham: concerning the eternity of the Son of God and of the Holy Spirit.
K049641.000	2007 January	None	The black art detected and expos'd: or, a demonstration of the hellish impiety, of being, or desiring to be a wizzard, conjurer, or witch. ... In a letter to a country gentleman:
K051001.000	2007 October	Carey, Henry, 1687?-1743.	The dragon of Wantley: A burlesque opera. The musick by Mr. John Frederick Lampe, and performed at the Theatre-Royal in Covent-Garden. Moderniz'd from the old ballad after the Italian manner, by Sig. Carini.
K033714.000	2009 April	Jephson, Robert, 1736-1803.	Julia: or, the Italian lover. A tragedy. As it is acted at the Theatre-Royal, in Drury-Lane. By Robert Jephson, Esq.
K036193.000	2009 April	More, Hannah, 1745-1833.	An estimate of the religion of the fashionable world: By one of the laity.
K116972.000	2007 October	Sheridan, Richard Brinsley, 1751-1816.	Songs duetts, choruses, &amp;c. in a new and appropriate entertainment, called The glorious first of June: Performed, for the first time, by Their Majesties servants at the Theatre Royal Drury Lane, for the benefit of the widows and orphans of the brave men who fell in the engagements under Earl Howe.
K102171.000	2008 September	Sterne, Laurence, 1713-1768.	Explanatory remarks upon The life and opinions of Tristram Shandy: wherein, the morals and politics of this piece are clearly laid open, by Jeremiah Kunastrokius, M.D.
K035639.000	2007 January	Smith, Charlotte Turner, 1749-1806.	The emigrants, a poem, in two books. By Charlotte Smith:
K059169.000	2007 January	Defoe, Daniel, 1661?-1731.	A curious little oration, deliver'd by Father Andrew: concerning the present great quarrels that divide the clergy of France. Translated from the fourth edition of the French, by Dan. De F-e.
K078489.002	2011 June	Way, G. L. (Gregory Lewis), d. 1799.	Learning at a loss, or the amours of Mr. Pedant and Miss Hartley. A novel. In two volumes.: [pt.2]
K045433.000	2009 October	More, Hannah, 1745-1833.	Sunday reading. The strait gate and the broad way, being the second part of the valley of tears:
K066805.000	2011 June	Brown, John, 1715-1766.	A dissertation on the rise, union, and power, the progressions, separations, and corruptions, of poetry and music. To which is prefixed, the cure of Saul. A sacred ode. Written by Dr. Brown:
K019966.000	2007 January	Boswell, James, 1740-1795.	A letter to the people of Scotland, on the alarming attempt to infringe the Articles of the Union, and introduce a most pernicious innovation, by diminishing the number of the lords of session. By James Boswell, Esq:
K048216.000	2008 September	Cowley, Mrs. (Hannah), 1743-1809.	A day in Turkey: or, the Russian slaves. A comedy, as acted at the Theatre Royal, in Covent Garden. By Mrs. Cowley.
K126050.000	2009 April	More, Hannah, 1745-1833.	The day of judgment: or, the grand reckoning.
K052994.001	2011 June	Murray, James, 1732-1782.	The history of religion: particularly of the principal denominations of Christians, ... Containing a succinct and genuine account of their original and present constitution, discipline, doctrines, worship, and ceremonies: ... By an impartial hand. [pt.1]
K077880.000	2012 January	None	The virtues and excellency of the American tobacco plant, for cure of diseases, and preservation of health: and the noxious qualities of the tobacco growing in Northern countries:
K009425.000	2012 January	Hartley, David, 1705-1757.	An account of the contribution for making Mrs. Stephens's medicines public; with some reasons for it, and answers to the most remarkable objections made against it:
K022117.000	2009 April	Hume, David, 1711-1776.	Essays, moral and political:
K035616.003	2008 September	Kames, Henry Home, Lord, 1696-1782.	Elements of criticism: In three volumes. ... [pt.3]
K054851.000	2008 September	Warton, Thomas, 1728-1790.	A description of the city, college, and cathedral of Winchester: ... The whole illustrated with several curious ... particulars, collected from a manuscript of Anthony Wood, ...
K050351.000	2007 October	Defoe, Daniel, 1661?-1731.	Some considerations on the reasonableness and necessity of encreasing and encouraging the seamen. Founded on the gracious expressions, in their favour, contained in His Majesty's speech from the throne.:
K089881.000	2012 January	Crane, John, physician at Dorchester.	An account of the nature, properties, and medicinal uses, of the mineral water at Nottington, near Weymouth, Dorset. By John Crane, ... With a view of the well, in it's present state:
K050343.000	2008 September	Person of honour.	The secret history of the secret history of the White Staff, Purse and Mitre. Written by a person of honour:
K058785.000	2007 January	Walton, Jacob, d. 1743.	An appendix in answer to the Reasons for not replying to Mr. Walton's full answer:
K113952.003	2008 September	Fawkes, Francis, 1720-1777.	The poetical calendar: Containing a collection of scarce and valuable pieces of poetry: ... by the most eminent hands. Intended as a supplement to Mr. Dodsley's collection. Written and selected by Francis Fawkes, M. A. and William Woty. In twelve volumes. [pt.3]
K086750.000	2011 June	Townley, James, 1714-1778.	A sermon preach'd before the Right Honourable the Lord Mayor the aldermen, and citizens of London, at the cathedral church of St. Paul, on Friday the twenty ninth day of May, 1741. ... By James Townley,:
K038763.000	2007 October	Burke, Edmund, 1729-1797.	A letter from the Rt. Honourable Edmund Burke to His Grace the Duke of Portland: on the conduct of the minority in Parliament. Containing fifty-four articles of impeachment against the Rt. Hon. C. J. Fox. From the original copy, in the possession of the noble duke.
K059867.001	2008 September	Kames, Henry Home, Lord, 1696-1782.	Sketches of the history of man: In four volumes. By Henry Home, Lord Kaims, ... [pt.1]
K135651.000	2009 April	More, Hannah, 1745-1833.	Considerations on religion and public education: with remarks on the speech of M. Dupont, delivered in the National Convention of France. Together with an address to the ladies, &amp;c. of Great Britain and Ireland. By Hannah More.
K047375.000	2009 April	Holman, J. G. (Joseph George), 1764-1817.	What a blunder!: A comic opera, in three acts: first performed at the Theatre Royal, Haymarket, August 14, 1800. By Joseph George Holman, ...
K113952.008	2008 September	Fawkes, Francis, 1720-1777.	The poetical calendar: Containing a collection of scarce and valuable pieces of poetry: ... by the most eminent hands. Intended as a supplement to Mr. Dodsley's collection. Written and selected by Francis Fawkes, M. A. and William Woty. In twelve volumes. [pt.8]
K021151.003	2008 September	Fielding, Henry, 1707-1754.	The history of Tom Jones: a foundling. In three volumes. ... By Henry Fielding, Esq;. [pt.3]
K092785.004	2009 October	Dodsley, Robert, 1703-1764.	A collection of poems in four volumes. By several hands: [pt.4]
K057665.002	2008 September	Kames, Henry Home, Lord, 1696-1782.	Historical law-tracts.: [pt.2]
K008656.000	2012 January	Rock, Dr. (Richard), 1708-1774.	A treatise of the venereal disease: plainly discovering and directing both sexes, how they may become their own doctors. Teaching them plainly, and perfectly to know their own condition ... And how to cure themselves ... Also to heal all gleets ...
K110495.000	2011 June	Pulteney, Richard, 1730-1801.	A general view of the writings of Linnæus: By Richard Pulteney, ...
K091678.002	2011 June	Pennant, Thomas, 1726-1798.	Arctic zoology: ... [pt.2]
K013825.000	2007 October	Defoe, Daniel, 1661?-1731.	The Spanish descent. A poem. By the author of The true-born Englishman:
K113552.001	2008 September	Goldsmith, Oliver, 1730?-1774.	The citizen of the world: or letters from a Chinese philosopher, residing in London, to his friends in the east. ... [pt.1]
K057530.006	2009 April	Holcroft, Thomas, 1745-1809.	The adventures of Hugh Trevor: By Thomas Holcroft. ... [pt.6]
K023456.002	2008 September	Burke, William, 1730-1798.	An account of the European settlements in America: In six parts. ... In two volumes. ... [pt.2]
K099270.001	2009 October	Pratt, Mr. (Samuel Jackson), 1749-1814.	Travels for the heart: Written in France, by Courtney Melmoth. In two volumes. ... [pt.1]
K092353.001	2009 April	Hull, Thomas, 1728-1808.	Genuine letters from a gentleman to a young lady his pupil: ... Written some years since. Now first revised and published with notes and illustrations, by Thomas Hull, ... [pt.1]
K021193.000	2012 January	Cotton, Nathaniel, 1705-1788.	Observations on a particular kind of scarlet fever, that lately prevailed in and about St. Alban's. In a letter to Dr. Mead. By Nathanael Cotton, M.D:
K001334.002	2007 October	Goldsmith, Oliver, 1730?-1774.	The citizen of the world: or, letters from a Chinese philosopher, residing in London, to his friends in the east. ... [pt.2]
K001919.000	2012 November	Hales, Charles, surgeon.	The cure of the miliary fever: To which is annex'd, advice to the apothecaries. By Charles Hales, surgeon.
K089396.000	2007 January	Beaumont, John, d. 1731.	An historical, physiological and theological treatise of spirits: apparitions, witchcrafts, and other magical practices. Containing an account of the genii ... With a refutation of Dr. Bekker's World bewitch'd; and other authors ... By John Beaumont, gent.
K104624.000	2011 June	Brown, Charles Brockden, 1771-1810.	Ormond: or the secret witness. By the author of Wieland, Arthur Mervyn, &amp;c. &amp;c.
K070844.002	2011 June	Jardine, Alexander, d. 1799.	Letters from Barbary, France, Spain, Portugal, &amp;c: By an English officer. In two volumes. ... [pt.2]
K036704.000	2009 October	Morton, Thomas, 1764-1838.	A cure for the heart-ache: a comedy, in five acts, as performed at the Theatre-Royal, Covent-Garden by Thomas Morton, ...
K008295.003	2007 January	Johnson, Samuel, 1709-1784.	The Rambler.: [pt.3]
K018102.000	2011 June	Pindaromastix.	Birch for Peter Pindar, Esq: A burlesque poem. By Pindaromastix.
K102914.000	2009 October	Murphy, Arthur, 1727-1805.	The upholsterer: or what news? A farce, in two acts. As it is performed at the Theatre Royal, in Drury-Lane. By the author of The apprentice.
K044072.000	2009 October	More, Hannah, 1745-1833.	Remarks on the speech of M. Dupont: made in The National Convention of France, on the subjects of religion and public education. By Hannah More.
K006500.000	2011 June	Paine, Thomas, 1737-1809.	Letter of Thomas Paine, to the people of France: Published and distributed gratis by the London Corresponding Society.
K038460.000	2009 October	Jones, Henry, 1721-1770.	The Isle of Wight: a poem, in three cantos.
K077599.002	2007 January	Macpherson, James, 1736-1796.	Original papers: containing the secret history of Great Britain, from the restoration, to the accession of the House of Hannover. ... The whole arranged and published by James Macpherson, ... [pt.2]
K065082.006	2008 September	Gibbon, Edward, 1737-1794.	The history of the decline and fall of the Roman Empire: By Edward Gibbon, Esq; ... [pt.6]
K094698.000	2009 April	Inchbald, Mrs., 1753-1821.	The mogul tale: or, the descent of the balloon. A farce. As it is acted at the Theatre-Royal, Smoke-Alley.
K100402.000	2009 October	Savage, Richard, d. 1743.	The tragedy of Sir Thomas Overbury: as it is acted at the Theatre-Royal in Drury-Lane, ... Written by Richard Savage, ...
K117731.000	2011 June	Sharp, Granville, 1735-1813.	A circular letter to the several petitioning counties, cities, and towns, addressed to their respective general meetings, against the late proposition for a triennial election of representatives. By Granville Sharp:
K059833.000	2007 January	Kames, Henry Home, Lord, 1696-1782.	Essays on the principles of morality and natural religion: In two parts.
K023576.000	2011 June	Ritson, Joseph, 1752-1803.	Cursory criticisms on the edition of Shakspeare published by Edmond Malone:
K085958.002	2009 October	Dibdin, Charles, 1745-1814.	Hannah Hewit: or, the female Crusoe. Being the history of a woman of uncommon, mental, and personal accomplishments; who, ... was cast away in the Grosvenor East-Indiaman: and became for three years the sole inhabitant of an island, in the South Seas. Supposed to be written by herself. [pt.2]
K079637.001	2011 June	Gilpin, William, 1724-1804.	Remarks on forest scenery: and other woodland views, (relative chiefly to picturesque beauty) illustrated by the scenes of New-Forest in Hampshire. In three books. ... By William Gilpin, ... [pt.1]
K111411.000	2008 September	Rickman, John.	Journal of Captain Cook's last voyage, to the Pacific Ocean: on Discovery: performed in the years 1776, 1777, 1778, 1779, and 1780. Illustrated with cuts, and a chart, ...
K005366.000	2012 January	Thomson, Alexander, M.D.	An enquiry into the nature, causes, and method of cure, of nervous disorders: In a letter to a friend. By Alex. Thomson, M.D.
K043848.000	2007 January	Dennis, John, 1657-1734.	Reflections critical and satyrical, upon a late rhapsody call'd, An essay upon criticism: By Mr. Dennis.
K023735.000	2012 November	Jackson, Rowland, 1720-1784.	A physical dissertation on drowning: in which submersion, commonly call'd drowning, is shewn to be a long time consistent with the continuance of life, from a variety of unexceptionable tho' surprising facts, ... To which is subjoined, the proper measures for recovery and relief; ... by a physician.
K019955.000	2007 January	Barbauld, Mrs. (Anna Letitia), 1743-1825.	Poems:
K054680.003	2007 January	Walpole, Horace, 1717-1797.	Anecdotes of painting in England: with some account of the principal artists; and incidental notes on other arts; collected by the late Mr. George Vertue; and now digested and published from his original MSS. by Mr. Horace Walpole. The second edition. ... [pt.3]
K059867.002	2008 September	Kames, Henry Home, Lord, 1696-1782.	Sketches of the history of man: In four volumes. By Henry Home, Lord Kaims, ... [pt.2]
K025272.000	2008 September	Hayley, William, 1657-1715.	A sermon preach'd in Lambeth-chapel, at the consecration of ... John Lord Bishop of Bangor, on Sunday, Jan. 4th 1701/2. By William Hayley,:
K057530.003	2009 April	Holcroft, Thomas, 1745-1809.	The adventures of Hugh Trevor: By Thomas Holcroft. ... [pt.3]
K020289.000	2009 October	Murphy, Arthur, 1727-1805.	The school for guardians: A comedy. As it is performing at the Theatre-Royal in Covent-Garden.
K030481.000	2009 October	Murphy, Arthur, 1727-1805.	Alzuma: a tragedy. As performed at the Theatre Royal in Covent-Garden.
K057665.001	2008 September	Kames, Henry Home, Lord, 1696-1782.	Historical law-tracts.: [pt.1]
K099659.002	2009 October	Carey, George Saville, 1743-1807.	Analects in verse and prose: chiefly dramatical, satirical, and pastoral. ... [pt.2]
K113952.002	2008 September	Fawkes, Francis, 1720-1777.	The poetical calendar: Containing a collection of scarce and valuable pieces of poetry: ... by the most eminent hands. Intended as a supplement to Mr. Dodsley's collection. Written and selected by Francis Fawkes, M. A. and William Woty. In twelve volumes. [pt.2]
K058747.000	2011 June	Gilpin, William, 1724-1804.	A dialogue upon the gardens of the Right Honourable the Lord Viscount Cobham, at Stow in Buckinghamshire:
K041393.000	2009 April	Congreve, William, 1670-1729.	A pindarique ode, humbly offer'd to the Queen, on the victorious progress of Her Majesty's arms, under the conduct of the Duke of Marlborough. To which is prefix'd, a discourse on the pindarique ode. By Mr. Congreve:
K043952.000	2008 September	Clive, Mrs. (Catherine), 1711-1785.	The rehearsal: or, bays in petticoats: A comedy in two acts. As it is performed at the Theatre Royal in Drury-Lane. Written by Mrs. Clive. The music composed by Dr. Boyce.
K002616.000	2008 September	Whiston, William, 1667-1752.	Mr. Whiston's Letter of thanks to the Right Reverend the Lord Bishop of London: for his late letter to his clergy against the use of new forms of doxology, &amp;c.
K110269.000	2007 January	Gray, Thomas, 1716-1771.	The poetical works: of Thomas Gray. With the life of the author.
K038285.000	2008 September	Churchill, Charles, 1731-1764.	Independence: A poem. Addressed to the minority. By [blank]
K034336.000	2009 April	Holcroft, Thomas, 1745-1809.	The choleric fathers: A comic opera. Performed at the Theatre-Royal in Covent-Garden. By Thomas Holcroft.
K002213.000	2012 January	Stern, Philip.	Medical advice to the consumptive and asthmatic people of England: wherein the present method of treating disorders of the lungs is shewn to be futile and fundamentally wrong, and a new and easy method of cure, proposed by Philip Stern, M.D.
K063270.000	2009 October	More, Hannah, 1745-1833.	Village politics: Addressed to all the mechanics, journeymen, and day labourers, in Great Britain. By Will Chip, a country carpenter.
K064831.002	2009 April	Rivers, David.	Literary memoirs of living authors of Great Britain: arranged according to an alphabetical catalogue ... and including a list of their works, with occasional opinions upon their literary character. In two volumes. ... [pt.2]
K026709.000	2009 October	More, Hannah, 1745-1833.	Percy: a tragedy. As it is acted at the Theatre-Royal in Covent-Garden.
K035616.002	2007 January	Kames, Henry Home, Lord, 1696-1782.	Elements of criticism: In three volumes. ... [pt.2]
K000934.000	2007 January	Paine, Thomas, 1737-1809.	The American crisis, and a letter to Sir Guy Carleton, on the murder of Captain Huddy, and the intended retaliation on Captain Asgill, of the Guards. By Thomas Paine,:
K032085.000	2012 November	White, Charles, 1728-1813.	A particular narrative of what has happened relative to a paper published in the 51st vol. of the Philosophical transactions, entitled, An account of a remarkable operation on a broken arm, &amp;c. In which the principal facts are proved by evidence. By Charles White,:
K045459.000	2009 April	Chatterton, Thomas, 1752-1770.	A supplement to the miscellanies of Thomas Chatterton:
K037803.000	2008 September	Cibber, Theophilus, 1703-1758.	An historical tragedy of the civil wars: in the reign of King Henry VI. (Being a sequel to the Tragedy of Humfrey Duke of Gloucester: and a introduction to the Tragical history of King Richard III.) Alter'd from Shakespear, in the year 1720. By Theo. Cibber.
K056324.002	2009 October	Macpherson, James, 1736-1796.	The history of Great Britain, from the Restoration, to the accession of the house of Hannover: By James Macpherson, in two volumes. ... [pt.2]
K003638.000	2008 September	Carey, George Saville, 1743-1807.	The hills of Hybla: being a collection of original poems.
K016151.000	2007 October	Hill, Aaron, 1685-1750.	The fatal extravagance. A tragedy: As it is acted at the Theatre, in Lincoln's-Inn-Fields. Written by Mr. Joseph Mitchell.
K046542.000	2007 October	Carey, Henry, 1687?-1743.	Village courtship:
K130449.000	2007 January	Thomson, James, fl. 1719-1762.	Answers of poor James Thomson, son to the deceased Bailie Andrew Thomson, brewer in Edinburgh; to the petition of Helen Bell, and her children:
K106115.000	2008 September	Craven, Elizabeth Craven, Baroness, 1750-1828.	Airs and chorusses in The Princess of Georgia: an opera: written by Her Serene Highness the Margravine of Anspach, and performed at Brandenburgh-House Theatre, 1798.
K035226.000	2007 October	Addison, Joseph, 1672-1719.	A discourse on antient and modern learning: By the late Right Honourable Joseph Addison, Esq; Published from an original manuscript of Mr. Addison's, prepared and corrected by himself.
K089369.003	2008 September	Richardson, Samuel, 1689-1761.	Pamela: or, virtue rewarded. In a series of familiar letters from a beautiful young damsel to her parents: and afterwards, in her exalted condition, between her, and persons of figure and quality, ... The third and fourth volumes. ... By the editor of the two first. ... [pt.3]
K113570.000	2008 September	Goldsmith, Oliver, 1730?-1774.	Dr Goldsmith's history of Greece, abridged, for the use of schools:
K043587.000	2007 October	Carey, Henry, 1687?-1743.	Pudding and dumpling burnt to pot. Or, a compleat key to the dissertation on dumpling. Wherein all the mystery of that dark treatise is brought to light; in such a manner and method, that the meanest capacity may know who and who's together. Published for the general information of mankind. By J. W. author of 684 treatises:
K080453.000	2011 June	Gilpin, William, 1724-1804.	The life of Hugh Latimer, Bishop of Worcester. By William Gilpin, M.A.:
K038561.000	2009 April	Jephson, Robert, 1736-1803.	The law of Lombardy: a tragedy: as it is performed at the Theatre-Royal in Drury-Lane. Written by Robert Jephson, ...
K023201.000	2007 January	Pope, Alexander, 1688-1744.	Verses upon the late D----ss of M----: By Mr. P------.
K000343.000	2012 January	Alderson, John, 1757-1829.	An essay on the rhus toxicodendron: pubescent poison oak, or sumach, with cases shewing it's efficacy in the cure of paralysis, ... By John Alderson, ...
K042848.000	2007 October	Burke, Edmund, 1729-1797.	A representation to His Majesty, moved in the House of Commons: by the Right Honourable Edmund Burke, and seconded by the Right Honourable William Windham, on Monday, June 14, 1784, and negatived. With a preface and notes.
K027631.000	2007 October	Sterne, Laurence, 1713-1768.	The beauties of Sterne: including all his pathetic tales, and most distinguished observations on life. Selected for the heart of sensibility.
K058052.000	2008 September	Francklin, Thomas, 1721-1784.	A sermon, occasioned by the death of His late Majesty: Preached on the ninth of November. In the morning at Queen-Street chapel, and in the afternoon at St. Paul's, Covent-Garden. By the Revd. Thomas Francklin. ...
K050477.000	2007 January	Arbuthnot, John, of Mitcham.	An inquiry into the connection between the present price of provisions, and the size of farms. With remarks on population as affected thereby. ... By a farmer:
K095989.000	2012 January	None	An essay for reforming the modern way of practising medicine in Edinburgh: wherein it is proved, that the foreign method of paying physicians with small fees at a time, would be of great benefit to the nation, ...
K075501.001	2009 October	Trusler, John, 1735-1820.	Chronology; or, the historian's vade-mecum: Wherein every remarkable occurrence in English history, ... are alphabetically recorded, and the dates affixed; ... By the Rev. Dr. John Trusler. ... In two volumes. ... [pt.1]
K061113.000	2009 April	O'Keeffe, John, 1747-1833.	The Irish mimic: or blunders at Brighton: a musical entertainment in two acts. As performed at the Theatre-Royal, Covent-Garden. With universal applause. Written by John O'Keeffe.
K094902.002	2009 October	Boreman, Thomas, fl. 1730-1743.	Curiosities in the Tower of London.: [pt.2]
K095313.002	2012 January	Leland, Thomas, 1722-1785.	Longsword, Earl of Salisbury: An historical romance. In two volumes. ... [pt.2]
K106754.002	2009 April	Inchbald, Mrs., 1753-1821.	A simple story: In four volumes. By Mrs. Inchbald. [pt.2]
K035872.000	2009 April	Defoe, Daniel, 1661?-1731.	A challenge of peace, address'd to the whole nation: With an enquiry into ways and means for bringing it to pass.
K113187.001	2007 January	Warton, Thomas, 1728-1790.	The history of English poetry: from the close of the eleventh to the commencement of the eighteenth century. To which are prefixed, two dissertations. ... By Thomas Warton, ... [pt.1]
K045428.000	2009 October	More, Hannah, 1745-1833.	Sunday reading. The pilgrims. An allegory:
K037372.000	2009 October	Cobb, James, 1756-1818.	The first floor; a farce: In two acts. As it is now acting at the Theatre Royal in Drury Lane.
K113552.002	2008 September	Goldsmith, Oliver, 1730?-1774.	The citizen of the world: or letters from a Chinese philosopher, residing in London, to his friends in the east. ... [pt.2]
K029984.000	2009 October	Pratt, Mr. (Samuel Jackson), 1749-1814.	Address to a locket. The words from Emma Corbet:
K048128.000	2009 October	O'Keeffe, John, 1747-1833.	The young Quaker; a comedy: As it is performed at the Theatre Royal in Smoke Alley, with great applause.
K065082.001	2007 October	Gibbon, Edward, 1737-1794.	The history of the decline and fall of the Roman Empire: By Edward Gibbon, Esq; ... [pt.1]
K079450.000	2007 October	Churchill, Charles, 1731-1764.	The farewell:
K004143.000	2011 June	Murray, James, 1732-1782.	The fast, a poem: translated from the prophet Isaiah. By the Rev. James Murray.
K114954.000	2008 September	Palmer, Samuel, d. 1732.	The general history of printing: from its first invention in the city of Mentz, to its first progress and propagation thro' the most celebrated cities in Europe. ... By S. Palmer, ...
K108513.000	2011 June	Janeway, James, 1636?-1674.	A token for mariners: containing many famous and wonderful instances of God's providence in sea dangers and deliverances, ... (Much enlarg'd ... ). Also The seaman's preacher, ... And prayers for seamen on all occasions.
K100170.000	2007 October	Carey, Henry, 1687?-1743.	The grumbletonians: or, the dogs without-doors. A tale.
K044519.000	2009 April	Jones, Henry, fl. 1782.	A sermon preached at Chart Sutton, Kent, the third of November, 1782: at the opening of the new church; ... To which are annexed, a list of the subscribers, and an account of the money received by the brief towards rebuilding the said church.
K102297.000	2007 January	Dennis, John, 1657-1734.	A true character of Mr. Pope:
K123738.000	2012 January	Logan, William, 1747-1772.	Observations on the effects of sea water in the scurvy and scrophula: in which a new theory of those diseases is attempted; ... By William Logan.
K044267.000	2008 September	Bickerstaff, Isaac, 1735-1812.	A school for fathers: A comic opera. As it is performed at the Theatre-Royal in Drury-Lane.
K015145.000	2008 September	Boswell, James, 1740-1795.	Critical strictures on the new tragedy of Elvira: written by Mr. David Malloch.
K000266.000	2008 September	Defoe, Daniel, 1661?-1731.	The dyet of Poland: a satyr. Consider'd paragraph by paragraph. To which is added a key to the whole, ...
K021270.000	2011 June	Dibdin, Charles, 1745-1814.	The shepherdess of the Alps: a comic opera, in three acts. As it is performed at the Theatre-Royal in Covent-Garden.
K060989.000	2007 October	Defoe, Daniel, 1661?-1731.	A true relation of the apparition of one Mrs. Veal: the next day after her death: to one Mrs. Bargrave at Canterbury. The 8th of September, 1705.
K084861.001	2011 June	Wallis, John, 1714-1793.	The occasional miscellany, in prose and verse: Consisting of, a variety of letters, written originally to a young gentleman who design'd to go into Holy Orders, ... By John Wallis,. [pt.1]
K119392.000	2012 January	Howlett, John, 1731-1804.	Observations on the increased population, healthiness, &amp;c. of the town of Maidstone:
K119722.000	2008 September	Sheridan, Richard, d. 1793.	Mr. Sheridan's argument in the case of Daly against Magee, on a motion to discharge the defendant on common bail:
K060142.004	2008 September	Defoe, Daniel, 1661?-1731.	A tour thro' the whole island of Great Britain: Divided into circuits or journeys. Giving a particular and entertaining account of whatever is curious, and worth observation; ... By a gentleman. ... [pt.4]
K064573.000	2007 January	Woolston, Thomas, 1670-1733.	A fifth discourse on the miracles of our Saviour: in view of the present controversy between infidels and apostates. The second edition. By Tho. Woolston, ...
K039235.000	2009 October	Cobb, James, 1756-1818.	Love in the East; or, adventures of twelve hours: a comic opera, in three acts. Written by the author of The strangers at home. As performed at the Theatre-Royal, Drury-Lane.
K022555.000	2008 September	Colman, George, 1762-1836.	New hay at the old market: an occassional drama, in one act: written by George Colman, (the younger, ) on opening the Hay-Market Theatre. On the 9th of June, 1795.
K079641.001	2011 June	Gilpin, William, 1724-1804.	Observations, relative chiefly to picturesque beauty, made in the year 1772: on several parts of England; particularly the mountains, and lakes of Cumberland, and Westmoreland. ... By William Gilpin, ... [pt.1]
K043780.000	2007 January	Arbuthnot, John, 1667-1735.	Reasons humbly offered by the Company exercising the trade and mystery of upholders: against part of the bill for the better viewing, searching, and examining drugs, medicines, &amp;c.
K029722.000	2008 September	Sheridan, Richard Brinsley, 1751-1816.	The camp: a musical entertainment, as performed at the Theatre Royal, Drury Lane. By R. B. Sheridan, Esq.
K107291.000	2009 April	Kenrick, W. (William), 1725?-1779.	The grand question debated; or an essay to prove that the soul of man is not, neither can it be, immortal. ... By Ontologos:
K009952.000	2009 April	Home, John, 1722-1808.	Agis: a tragedy. As it is acted at the Theatre-Royal in Drury-Lane.
K053906.000	2007 October	Radcliffe, Ann Sophia.	The ladies elegant jester, or fun for the female sex; being a chaste and delicate selection of good things, ... together with many originals, by Ann Sophia Radcliffe:
K023171.000	2007 October	Pope, Alexander, 1688-1744.	One thousand seven hundred and thirty eight. A dialogue something like Horace. By Mr. Pope:
K045058.000	2008 September	Lillo, George, 1693-1739.	Silvia; or, the country burial. An opera: As it is performed at the Theatre-Royal in Lincoln's-Inn Fields. With the musick prefix'd to each song.
K023036.000	2007 January	Pope, Alexander, 1688-1744.	The Dunciad: With notes variorum, and the prolegomena of Scriblerus. Written in the year, 1727.
K105745.000	2008 September	Arbuthnot, John, 1667-1735.	Practical rules of diet in the various constitutions and diseases of human bodies: By John Arbuthnot, ...
K047937.000	2012 November	Kirkland, Thomas, 1722-1798.	An essay on the methods of suppressing hæmorrhages from divided arteries. By Thomas Kirkland, surgeon:
K028112.000	2012 November	Wesley, John, 1703-1791.	The desideratum: or, electricity made plain and useful. By a lover of mankind, and of common sense:
K064630.001	2012 January	Griffith, Richard, d. 1788.	The triumvirate: or, the authentic memoirs of A. B. and C. In two volumes. ... [pt.1]
K038447.000	2008 September	Colman, George, 1762-1836.	The iron chest: a play; in three acts. Written by George Colman, the younger. With a preface. First represented at the Theatre-Royal, Drury-Lane, on Saturday, 12th March, 1796.
K110238.003	2009 April	Holcroft, Thomas, 1745-1809.	Anna St. Ives: a novel. By Thomas Holcroft. ... [pt.3]
K013380.000	2012 January	Garthshore, Maxwell, 1732-1812.	A remarkable case of a numerous birth, with observations: By Maxwell Garthshore, ... From the Philosophical transactions.
K058226.000	2008 September	Gentleman, Francis, 1728-1784.	Cupid's revenge: an Arcadian pastoral: As it is performed at the Theatre-Royal, Hay-Market. The music by Mr. Hook.
K030050.000	2007 October	Richardson, Samuel, 1689-1761.	An address to the public, on the treatment which the editor of the History of Sir Charles Grandison has met with from certain booksellers and printers in Dublin. Including observations on Mr. Faulkner's defence of himself, published in his Irish news-paper of Nov. 3. 1753:
K130649.000	2007 January	Pope, Alexander, 1688-1744.	An essay on man: In epistles to a friend.
K100834.000	2011 June	Warton, Thomas, 1728-1790.	Observations on the Faerie Queene of Spenser: By Thomas Warton, ...
K020360.000	2009 October	Pennant, Thomas, 1726-1798.	The literary life of the late Thomas Pennant, Esq. By himself:
