id	title	year	sameAs	author	license	publisher	type	archive	link
bpt6k61020781.txt	Emely Branton ou la Nymphe de Ste-Hélène, par Mme Louise B. M.	1841	https://data.bnf.fr/ark:/12148/bpt6k61020781		Public domain	imp. de Coss. et G. Laguionie (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k61020781
bpt6k5660365g.txt	Banquet du 30 juillet 1843	1843	https://data.bnf.fr/ark:/12148/bpt6k5660365g		Public domain	Impr. de Cornilleau et Maige (Angers)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5660365g
bpt6k9610801q.txt	La mort, sa constatation, ou Procédé à l'aide duquel on peut la reconnaître et éviter les enterrements de vifs / par H. Hoarau,...	1874	https://data.bnf.fr/ark:/12148/bpt6k9610801q	Hoarau, H (Dr)	Public domain	A. Delahaye (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9610801q
bpt6k9604863s.txt	Les frères Anguier : deux sculpteurs normands / par Armand Sanson,...	1889	https://data.bnf.fr/ark:/12148/bpt6k9604863s	Sanson, Armand-Félix-Alexandre (inspecteur des eaux et forêts)	Public domain	E. Cagniard (Rouen)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9604863s
bpt6k5601108d.txt	Congrès mondial des associations internationales (Office central des Institutions internationales)	1910-1920	https://data.bnf.fr/ark:/12148/bpt6k5601108d		Public domain		monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5601108d
bpt6k57277084.txt	Chefs-d'oeuvre de P. Corneille	1853	https://data.bnf.fr/ark:/12148/bpt6k57277084	Corneille, Pierre (1606-1684)	Public domain	A. Mame (Tours)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k57277084
bpt6k5846965b.txt	Sonnets à Laure. Pétrarque	1913	https://data.bnf.fr/ark:/12148/bpt6k5846965b	Pétrarque (1304-1374)	Public domain	Éditions des Mille (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5846965b
bpt6k5664577m.txt	L'Espagne et le Nord-Espagne Etude économique et financière	1880	https://data.bnf.fr/ark:/12148/bpt6k5664577m		Public domain	imp. de Mougin-Rusand (Lyon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5664577m
bpt6k6472581w.txt	Mémoire adressé à S. Exc. M. le ministre de la Justice, par le sieur Augé, ancien notaire à Siguer, au sujet de sa démission : [12 avril 1878]	1878	https://data.bnf.fr/ark:/12148/bpt6k6472581w	Augé (ancien notaire)	Public domain	impr. de Douladoure (Toulouse)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6472581w
bpt6k5550879q.txt	Archevêché de Rouen. Rouen, le 21 mai 1871. A MM. les membres de l'assemblée nationale	1871	https://data.bnf.fr/ark:/12148/bpt6k5550879q		Public domain	Impr. de Mégard (Rouen)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5550879q
bpt6k9766004p.txt	Recherches cliniques sur la réaction électrique de l'appareil auditif : thèse présentée à la Faculté de médecine... / par Louis Perrelet,...	1890	https://data.bnf.fr/ark:/12148/bpt6k9766004p	Perrelet, Louis	Public domain	Pitrat aîné (Lyon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9766004p
bpt6k9735990d.txt	Notes et documents inédits pour servir à la biographie de Jean de Montluc, évêque de Valence / publiés par Philippe Tamisey de Larroque	1868	https://data.bnf.fr/ark:/12148/bpt6k9735990d		Public domain	(Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9735990d
bpt6k6541590z.txt	L'Argentine moderne (5e édition) / W. H. Koebel ; traduit de l'anglais par M. Saville et G. Feuilloy	1911	https://data.bnf.fr/ark:/12148/bpt6k6541590z	Koebel, William Henry (1872-1923)	Public domain	P. Roger et Cie (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6541590z
bpt6k65098889.txt	Plantation définitive d'une croix de mission à Aiguesmortes / [signé : Rédier,...]	1860	https://data.bnf.fr/ark:/12148/bpt6k65098889	Rédier, Chanoine	Public domain	impr. de J. Roumieux (Nîmes)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k65098889
bpt6k5802317v.txt	Les moeurs, ou Le divorce , comédie en un acte, en prose..., par le citoyen Pigault-Lebrun	1794	https://data.bnf.fr/ark:/12148/bpt6k5802317v	Pigault-Lebrun (1753-1835)	Public domain	Barba (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5802317v
bpt6k9756273b.txt	Histoire littéraire du treizième siècle de l'ère chrétienne , traduite de l'anglais de Berington, par A.-M.-H. B.	1821	https://data.bnf.fr/ark:/12148/bpt6k9756273b	Berington, Joseph	Public domain	Maradan (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9756273b
bpt6k6471441q.txt	Trianon. Palace. Les Promenades des environs de Versailles	1910	https://data.bnf.fr/ark:/12148/bpt6k6471441q		Public domain	L. Bernard (Versailles)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6471441q
bpt6k5658893q.txt	Le livre de vérité / Dr Rouby	1914	https://data.bnf.fr/ark:/12148/bpt6k5658893q	Rouby, Pierre (1841-1920)	Public domain	E. Nourry (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5658893q
bpt6k6350501f.txt	Notice biographique du frère Alphonse, directeur des écoles chrétiennes de Bordeaux... (13 juillet 1866.)	1866	https://data.bnf.fr/ark:/12148/bpt6k6350501f		Public domain	Impr. de Degréteau (Bordeaux)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6350501f
bpt6k5777346t.txt	L'Apologue à la Chine et dans l'Inde, par Léon de Rosny	1876	https://data.bnf.fr/ark:/12148/bpt6k5777346t	Rosny, Léon de (1837-1914)	Public domain	Maisonneuve (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5777346t
bpt6k57243453.txt	Etudes constitutionnelles / par Emile Cossé,...	1882-1889	https://data.bnf.fr/ark:/12148/bpt6k57243453	Cossé, Emile (1830-1892)	Public domain	A. Rousseau (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k57243453
bpt6k5842826n.txt	Tarif fixant l'uniformité de certains émoluments et honoraires. Délibérations des 2 mars 1871, 30 janvier 1882, 14 juin 1886 et 14 octobre 1889	1889	https://data.bnf.fr/ark:/12148/bpt6k5842826n		Public domain	imp. nouvelle (Reims)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5842826n
bpt6k54935960.txt	La distribution des drapeaux, 14 juillet 1880 : ode au peuple français et à l'armée / par Alexandre Bardenet	1880	https://data.bnf.fr/ark:/12148/bpt6k54935960	Bardenet, Alexandre	Public domain	impr. de Cival père et fils (Vesoul)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k54935960
bpt6k6518921f.txt	Police administrative. Tableau de l'éclairage à l'huile et au gaz de la ville de Bordeaux. 1854	1854	https://data.bnf.fr/ark:/12148/bpt6k6518921f		Public domain	Impr. de A. Pechade (Bordeaux)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6518921f
bpt6k61198483.txt	Études religieuses et poétiques, par Alcide Genty	1832	https://data.bnf.fr/ark:/12148/bpt6k61198483	Genty, Alcide	Public domain	C. Mary (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k61198483
bpt6k6372875z.txt	Catalogue d'une collection de tableaux anciens de maîtres... composant le cabinet d'un amateur... [D'Imécourt] / [expert] Febvre	1858	https://data.bnf.fr/ark:/12148/bpt6k6372875z		Public domain	[s.n.]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6372875z
bpt6k55263546.txt	La mère de famille ou La maîtresse de maison	1896	https://data.bnf.fr/ark:/12148/bpt6k55263546		Public domain	M. Paquet (Lyon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k55263546
bpt6k6328530t.txt	Vie de saint Vidian,... Par Melchior Jammes,...	1840	https://data.bnf.fr/ark:/12148/bpt6k6328530t	Jammes, Melchior (Abbé)	Public domain	Bon et Privat (Toulouse)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6328530t
bpt6k54618792.txt	Catéchisme de morale républicaine pour l'education de la jeunesse . Rédigé d'après le décret de la Convention nationale, du 9 pluviôse [an II]. Par le citoyen Bulard, de la section de Brutus.	1794	https://data.bnf.fr/ark:/12148/bpt6k54618792	Bulard (17..-18.. ; révolutionnaire)	Public domain	A Paris, chez le C. Caillot, imprimeur-libraire, rue du cimetière André-des-Arcs, n° 6.	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k54618792
bpt6k9627252d.txt	Méthode de chant pour les enfants (2e édition)	1838	https://data.bnf.fr/ark:/12148/bpt6k9627252d	Mainzer, Joseph (1801-1851)	Public domain	Charles Swagers (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9627252d
bpt6k9762066j.txt	Vie de la R. Mère Sainte-Angèle, fondatrice de la Congrégation des Augustines du Saint-Coeur-de-Marie et de la clinique de la rue de la Santé / Paul Bernard	1916	https://data.bnf.fr/ark:/12148/bpt6k9762066j	Bernard, Paul (18..-19.. ; jésuite)	Public domain	G. Beauchesne (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9762066j
bpt6k1246145j.txt	Tableaux anciens, dessins, pastels : collection de S. A. I. madame la Princesse Mathilde...	1904	https://data.bnf.fr/ark:/12148/bpt6k1246145j		Public domain	[s.n.]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k1246145j
bpt6k62781985.txt	Extrait du recueil de la correspondance trouvée dans le chariot de Klinglin, à Offembourg , imprimée par ordre du gouvernement, en pluviôse et thermidor an VI	1798	https://data.bnf.fr/ark:/12148/bpt6k62781985		Public domain	[s.n.][s.n.]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k62781985
bpt6k1243817q.txt	Catalogue des objets d'art et d'ameublement, bronzes, pendules, meubles anciens, objets variés... / [expert] Charles Mannheim	1892	https://data.bnf.fr/ark:/12148/bpt6k1243817q		Public domain	[s.n.]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k1243817q
bpt6k61121777.txt	Le roi très chrétien (Seconde éd.) / M.-B. de La Pierre	1871	https://data.bnf.fr/ark:/12148/bpt6k61121777	La Pierre, M.-B. de	Public domain	C. Burdet (Annecy)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k61121777
bpt6k6438385m.txt	Notice explicative du tableau des principales races de chevaux et de leurs robes	1903	https://data.bnf.fr/ark:/12148/bpt6k6438385m		Public domain	Asselin et Houzeau (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6438385m
bpt6k9675788h.txt	Grammaire musicale populaire, ou L'art d'apprendre la musique sans professeur... / Marius Rouvier	1873	https://data.bnf.fr/ark:/12148/bpt6k9675788h	Rouvier, Marius (18..-1890)	Public domain	A. Carnaud (Marseille)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9675788h
bpt6k9671470j.txt	Traité spécial et didactique du dahlia, sous tous les rapports qui peuvent intéresser les cultivateurs, les amateurs... / par Pirolle,...	1848	https://data.bnf.fr/ark:/12148/bpt6k9671470j	Pirolle (1773-1845)	Public domain	Fortin, Masson et Cie (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9671470j
bpt6k65675659.txt	Législation charitable, ou Recueil des lois, arrêtés, décrets, ordonnances royales, avis au Conseil d'État, circulaires, décisions et instructions des ministres de l'Intérieur et des Finances, arrêts de la Cour des comptes, etc., etc., qui régissent les établissements de bienfaisance. Tome 2 / mise en ordre et annotée avec une préface par Ad. de Watteville,...	1843-1844	https://data.bnf.fr/ark:/12148/bpt6k65675659		Public domain	A. Heois (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k65675659
bpt6k57119738.txt	L'Hetman Maxime : scènes de la vie en Ukraine (Nouvelle édition) / par Étienne Marcel	1890	https://data.bnf.fr/ark:/12148/bpt6k57119738	Marcel, Étienne (1832-1913)	Public domain	A. Hennuyer (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k57119738
bpt6k5786523g.txt	Une Cause célèbre coloniale. Mme Marlet, de la commune de Robert, Martinique. (Par C.-C.-A. Bissette.)	1850	https://data.bnf.fr/ark:/12148/bpt6k5786523g	Bissette, Cyrille-Charles-Auguste (1795-1858)	Public domain	impr. de Poussielgue (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5786523g
bpt6k6545729z.txt	Dictionnaire anti-philosophique , pour servir de commentaire & de correctif au Dictionnaire philosophique, & aux autres livres, qui ont paru de nos jours contre le christianisme : ouvrage dans lequel on donne en abrégé les preuves de la religion, & la réponse aux objections de ses adversaires; avec la notice des principaux auteurs qui l'ont attaquée, & l'apologie des grands hommes qui l'ont défendue	1767	https://data.bnf.fr/ark:/12148/bpt6k6545729z	Chaudon, Louis-Mayeul (1737-1817)	Public domain	A Avignon, chez la Veuve Girard & Franc̜ois Seguin, imprimeurs-libraires, à la place Saint Didier. M. DCC. LXVII. Avec permission des supérieurs	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6545729z
bpt6k54377983.txt	Souvenir et adieu, antiquités religieuses et profanes, moyen âge, scènes historiques et légendaires, par J.-B. Buzy,...	1892	https://data.bnf.fr/ark:/12148/bpt6k54377983	Buzy, J.-B.	Public domain	impr. Saint-Martin (Ligugé)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k54377983
bpt6k5612297b.txt	La perle des triolets ou l'Antiquité renouvellée avec les noms et surnoms des plus généreux frondeurs de la ville et Faux-bourgs de Paris	1650	https://data.bnf.fr/ark:/12148/bpt6k5612297b		Public domain	F. Noël (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5612297b
bpt6k96130934.txt	Cas de fécondité chez une mule : accompagné de considérations sur les hybrides du genre equus / traduction de M. Molinier,...	1875	https://data.bnf.fr/ark:/12148/bpt6k96130934		Public domain	(Langres)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k96130934
bpt6k6267464t.txt	Napoléon, l'impératrice Joséphine et le grenadier de Saint-Cloud , anecdote peu connue de la vie de Napoléon Bonaparte, racontée par un témoin oculaire. 1808	1833	https://data.bnf.fr/ark:/12148/bpt6k6267464t		Public domain	Impr. de J.-M. Boursy (Lyon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6267464t
bpt6k6524150f.txt	Les Musées d'Athènes par P. Cavvadias...	1894	https://data.bnf.fr/ark:/12148/bpt6k6524150f	Cavvadias, P.	Public domain		monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6524150f
bpt6k5475272m.txt	Nouveaux samedis : 13e série / par A. de Pontmartin,...	1876	https://data.bnf.fr/ark:/12148/bpt6k5475272m	Pontmartin, Armand de (1811-1890)	Public domain	(Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5475272m
bpt6k63175945.txt	Avis au lecteur. Concernant une lettre adressée à Messieurs de l'Académie franc̜aise , où on cherche à prouver que M. le Maréchal de Vauban ne mérite pas l'eloge que cette respectable compagnie a proposé pour le prix d'eloquence de 1787	1786-1787	https://data.bnf.fr/ark:/12148/bpt6k63175945		Public domain	[s.n.]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k63175945
bpt6k58341181.txt	Applications au Code civil des Institutes de Justinien et des cinquante livres du Digeste. Tome 1 / , avec la traduction en regard ; par M. Biret,...	1824	https://data.bnf.fr/ark:/12148/bpt6k58341181	Biret, Aimé Charles Louis Modeste (1767-1839)	Public domain	l'auteur (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k58341181
bpt6k56597839.txt	L'Aveugle, au docteur Coursserant, stances par Raoul Bonnery...	1873	https://data.bnf.fr/ark:/12148/bpt6k56597839	Bonnery, Raoul (1851-1894)	Public domain	impr. de Beauvais (Le Mans)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k56597839
bpt6k5453942q.txt	Thiers et Salvador, drame hypothétique et international. Partie 1 / par Erick Raudi	1872	https://data.bnf.fr/ark:/12148/bpt6k5453942q	Raudi, Erick	Public domain	Dentu (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5453942q
bpt6k61077001.txt	La Lyre angélique, recueil de cantiques nouveaux,... par M. l'abbé Justin Etcheverry,...	1870	https://data.bnf.fr/ark:/12148/bpt6k61077001	Etcheverry, Justin (1815-1890)	Public domain	Périsse frères (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k61077001
bpt6k6152901z.txt	Une actrice au paradis / par S.-Champion Lajarry aîné...	1836	https://data.bnf.fr/ark:/12148/bpt6k6152901z		Public domain	impr. de A. Belin (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6152901z
bpt6k6548665d.txt	Géographie-atlas du cours moyen : textes, cartes et devoirs / par les Frères des écoles chrétiennes	1900	https://data.bnf.fr/ark:/12148/bpt6k6548665d	Frères des écoles chrétiennes	Public domain	C. Poussielgue (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6548665d
bpt6k5817551d.txt	Une ambassade au Maroc / par Gabriel Charmes	1887	https://data.bnf.fr/ark:/12148/bpt6k5817551d	Charmes, Gabriel (1850-1886)	Public domain	C. Lévy (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5817551d
bpt6k56234469.txt	Acte d'accusation contre Libri-Carrucci	1850	https://data.bnf.fr/ark:/12148/bpt6k56234469		Public domain	Panckoucke (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k56234469
bpt6k65561853.txt	Avenir de la cavalerie en campagne	1869	https://data.bnf.fr/ark:/12148/bpt6k65561853		Public domain	J. Dumaine (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k65561853
bpt6k5785501k.txt	Correspondance secrète des députés de Saint-Domingue avec les comités de cette île. (12 août 1789-9 avril 1790.)	1789-1790	https://data.bnf.fr/ark:/12148/bpt6k5785501k		Public domain		monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5785501k
bpt6k5742358n.txt	Discours prononcé par le citoyen Rivière, professeur à l'école centrale du département du Lot, à la cérémonie funèbre du général Hoche	1795	https://data.bnf.fr/ark:/12148/bpt6k5742358n	Rivière, Le Citoyen	Public domain	Richard père et fils (Cahors)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5742358n
bpt6k96248158.txt	Inauguration du buste du Cte de Serre à Pagny-sur-Moselle, le... 24 octobre 1886 . Discours de M. Salmon,...	1887	https://data.bnf.fr/ark:/12148/bpt6k96248158	Salmon	Public domain	impr. de Berger-Levrault (Nancy)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k96248158
bpt6k6315076w.txt	Étude critique sur quelques points de la physiologie du sommeil, par J.-B. Langlet	1872	https://data.bnf.fr/ark:/12148/bpt6k6315076w	Langlet, Jean-Baptiste (1841-1927)	Public domain	L. Leclerc (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6315076w
bpt6k64380096.txt	Procès-verbal de la fête célébrée à Namur, le 30 frimaire an III... à l'occasion de l'installation de l'administration d'arrondissement du pays et ci-devant comté de Namur...	1794	https://data.bnf.fr/ark:/12148/bpt6k64380096		Public domain		monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k64380096
bpt6k9673403r.txt	Rapport à M. le préfet de l'Allier, sur la situation agricole du canton d'Ébreuil / par M. Boirot (Victor),...	1842	https://data.bnf.fr/ark:/12148/bpt6k9673403r	Boirot, Victor	Public domain	impr. de L. Jourdain (Cusset)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9673403r
bpt6k6218616c.txt	Observation relative à la loi contre les émigrés	1792	https://data.bnf.fr/ark:/12148/bpt6k6218616c		Public domain	[s.n.][s.n.]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6218616c
bpt6k5536604m.txt	L'intérêt général : conte	1844	https://data.bnf.fr/ark:/12148/bpt6k5536604m		Public domain	imp. de Beanfort et Lecauf (Cherbourg)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5536604m
bpt6k96627177.txt	Biographies d'hommes illustres des temps anciens et modernes / Edgar Zévort	1887	https://data.bnf.fr/ark:/12148/bpt6k96627177	Zevort, Edgar (1842-1908)	Public domain	Picard-Bernheim (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k96627177
bpt6k5478213p.txt	L'Amour et la Bouteille ou le véritable chansonnier des campagnes. Recueil de couplets badins, grivois, bachiques, de pastorales, romances, amourettes et chants patriotiques	1849	https://data.bnf.fr/ark:/12148/bpt6k5478213p		Public domain	librairie populaire des villes et des campagnes (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5478213p
bpt6k5530031k.txt	Prise de la citadelle d'Anvers... / A. Bisson-Paesschiers	1833	https://data.bnf.fr/ark:/12148/bpt6k5530031k	Paesschiers-Bisson, Adolphe (Eugène-Adolphe)	Public domain	impr. de Goetschy fils (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5530031k
bpt6k6541819p.txt	A coté du bonheur	1880	https://data.bnf.fr/ark:/12148/bpt6k6541819p		Public domain	Calmann-Lévy (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6541819p
bpt6k5718281k.txt	Les sourds-muets et les anthropologistes : mémoire en réponse au Dr Mygind, présenté au congrès de Genève (1896) / par M. Eugène Née,... ; préface de M. Henri Gaillard	1898	https://data.bnf.fr/ark:/12148/bpt6k5718281k	Née, Eugène	Public domain	Impr. d'ouvriers sourds-muets (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5718281k
bpt6k5754509r.txt	Fête en réjouissance de la paix, de la délivrance de l'Espagne et du glorieux retour de S. A. R. monseigneur le duc d'Angoulême	1823	https://data.bnf.fr/ark:/12148/bpt6k5754509r		Public domain	Impr. de Mellinet-Malassis (Nantes)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5754509r
bpt6k5740361h.txt	L'art d'elever un prince , dedié à monseigneur le duc de Bourgogne	1688	https://data.bnf.fr/ark:/12148/bpt6k5740361h	Foix, Marc-Antoine de (1627-1687)	Public domain	A Paris, chez la veuve de Claude Thiboust; et Pierre Esclassan. M.DC.LXXXVIII	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5740361h
bpt6k5487487n.txt	De la Phthisie pulmonaire, au point de vue de l'anatomie, de la physiologie pathologique et du diagnostic, par M. Felz,...	1865	https://data.bnf.fr/ark:/12148/bpt6k5487487n	Feltz, Victor-Timothée (1835-1893)	Public domain	impr. de Silbermann (Strasbourg)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5487487n
bpt6k5809648m.txt	Vie du bienheureux saint Roch,...	1855	https://data.bnf.fr/ark:/12148/bpt6k5809648m		Public domain	Impr. de Laurent (Verdun)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5809648m
bpt6k6379124d.txt	Notice sur la vie de Révérende Mère Abbesse Marie de Saint-Paul du St-Sacrement, supérieure du Monastère de Sainte-Claire, à Lyon	1871	https://data.bnf.fr/ark:/12148/bpt6k6379124d		Public domain	Impr. de Vve Rougier et fils (Lyon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6379124d
bpt6k64584257.txt	L'héritage de Déjazet	1875	https://data.bnf.fr/ark:/12148/bpt6k64584257		Public domain	Impr. de Vves Renou, Maulde et Cock (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k64584257
bpt6k6124582t.txt	La vallée de Sainte-Hélène, ou veillées au tombeau d'un homme célèbre. Mémoires particuliers sur la vie et la mort de Napoléon Bonaparte, rapportés de Sainte-Hélène et publiés par un officier de l'un des régiments en station dans cette île pendant la captivité de l'ex-empereur	1821	https://data.bnf.fr/ark:/12148/bpt6k6124582t		Public domain	Ledentu (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6124582t
bpt6k9765896c.txt	Variabilité et différentes modalités du souffle révélateur de l'insuffisance aortique : thèse présentée à la Faculté de médecine... / par Frédéric-Joseph Marqueyrol	1890	https://data.bnf.fr/ark:/12148/bpt6k9765896c	Marqueyrol, Frédéric-Joseph	Public domain	Association typographique (Lyon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9765896c
bpt6k9674383r.txt	Panégyrique de saint Étienne d'Obazine / par M. l'abbé Germain Breton,...	1889	https://data.bnf.fr/ark:/12148/bpt6k9674383r	Breton, Germain (1852-1931)	Public domain	impr. de J. Mazeyrie (Tulle)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9674383r
bpt6k6459570q.txt	Le massage et la gymnastique médicale suédoise / par Jeanne Schenström,...	1908	https://data.bnf.fr/ark:/12148/bpt6k6459570q	Schenström, Jeanne	Public domain	Institut R. Schenström (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6459570q
bpt6k5813257m.txt	Le Notariat en Norwège, par le Dr Vladimir Pappafava,...	1895	https://data.bnf.fr/ark:/12148/bpt6k5813257m	Pappafava, Vladimir (1850-1928)	Public domain	impr. de Baratier (Grenoble)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5813257m
