id	year	author	title	filename	link
1905__Cervesato_Arnaldo__Contro_corrente.txt	1905	Cervesato, Arnaldo	Contro corrente
1964__Settembrini_Luigi__Ricordanze_della_mia_vita_volume_secondo.txt	1964	Settembrini, Luigi	Ricordanze della mia vita, volume secondo
1879__De_Gubernatis_Angelo__Alessandro_Manzoni_studio_biografico.txt	1879	De Gubernatis, Angelo	Alessandro Manzoni : studio biografico
1829__Bazzoni_Giambattista__Falco_della_rupe_o_la_guerra_di_Musso.txt	1829	Bazzoni, Giambattista	Falco della rupe o la guerra di Musso
1889__Savi_Lopez_Maria__Leggende_delle_Alpi.txt	1889	Savi Lopez, Maria	Leggende delle Alpi
1810__Regno_dItalia_18051814__Costituzione_della_repubblica_Italiana_e_Statuti_costituzionali_del.txt	1810	Regno d'Italia <1805-1814>	Costituzione della repubblica Italiana e Statuti costituzionali del
1942__Bruni_Giuseppe__La_gomma_e_la_guerra.txt	1942	Bruni, Giuseppe	La gomma e la guerra
1904__Benco_Silvio__La_fiamma_fredda.txt	1904	Benco, Silvio	La fiamma fredda
1921__De_Ruggiero_Guido__La_filosofia_greca_Volume_II.txt	1921	De Ruggiero, Guido	La filosofia greca. Volume II
1912__Pascoli_Giovanni__Miei_pensieri_di_varia_umanit.txt	1912	Pascoli, Giovanni	Miei pensieri di varia umanità
1921__Linati_Carlo__La_veglia.txt	1921	Linati, Carlo	La veglia
1955__Goldoni_Carlo__Il_raggiratore.txt	1955	Goldoni, Carlo	Il raggiratore
1926__De_Marchi_Emilio__Vecchie_storie.txt	1926	De Marchi, Emilio	Vecchie storie
1926__Murri_Romolo__Cavour.txt	1926	Murri, Romolo	Cavour
1947__Metastasio_Pietro__Il_sogno_di_Scipione.txt	1947	Metastasio, Pietro	Il sogno di Scipione
1978__Sperone_Speroni__Dialogo_delle_lingue.txt	1978	Sperone Speroni	Dialogo delle lingue
1768__Massimi_Lorenzo__Saggio_sopra_lo_spirito_della_medicina.txt	1768	Massimi, Lorenzo	Saggio sopra lo spirito della medicina
1922__Neera_alias_Anna_Radius_Zuccari__La_vecchia_casa.txt	1922	Neera (alias Anna Radius Zuccari)	La vecchia casa
1986__Pirandello_Luigi__La_morsa.txt	1986	Pirandello, Luigi	La morsa
1891__Savio_Carlo_Fedele__Sociologia_ed_etica.txt	1891	Savio, Carlo Fedele	Sociologia ed etica
1972__Cattaneo_Carlo__La_citt_considerata_come_principio_ideale_delle_istorie_italiane.txt	1972	Cattaneo, Carlo	La città considerata come principio ideale delle istorie italiane
1961__Lawrence_David_Herbert__La_volpe.txt	1961	Lawrence, David Herbert	La volpe
1897__Mosso_Angelo__Mesmer_e_il_magnetismo_conferenza.txt	1897	Mosso, Angelo	Mesmer e il magnetismo (conferenza)
1913__Murri_Romolo__Il_cristianesimo_e_la_religione_di_domani.txt	1913	Murri, Romolo	Il cristianesimo e la religione di domani
1947__Metastasio_Pietro__Gli_orti_esperidi.txt	1947	Metastasio, Pietro	Gli orti esperidi
1929__Trebbi_Oreste__Aneddoti_teatrali.txt	1929	Trebbi, Oreste	Aneddoti teatrali
1879__Fanfani_Pietro__Novelle_e_ghiribizzi.txt	1879	Fanfani, Pietro	Novelle e ghiribizzi
1914__Ladenarda_Enotrio_alias_Andrea_Lo_Forte_Randi__La_Superfemina_abruzzese.txt	1914	Ladenarda, Enotrio (alias Andrea Lo Forte Randi)	La Superfemina abruzzese
1941__Kipling_Rudyard__Primo_e_secondo_libro_della_Jungla.txt	1941	Kipling, Rudyard	Primo e secondo libro della Jungla
1971__More_Thomas_1478_1535__Utopia_Secondo_Libro_di_quel_parlamento_che_fece_Rafaello_Hytlodeo_de_lottimo_stato_de_la_republica_.txt	1971	More, Thomas <1478 - 1535>	Utopia. Secondo Libro di quel parlamento che fece Rafaello Hytlodeo de l'ottimo stato de la republica Utopiense, per Tomaso Moro, cittadino e visconte di Londra
1934__Maresca_Mariano__Giovanni_Vidari.txt	1934	Maresca, Mariano	Giovanni Vidari
1995__Rosa_Giovanna__Cattedrali_di_carta_Elsa_Morante_romanziere.txt	1995	Rosa, Giovanna	Cattedrali di carta: Elsa Morante romanziere
1884__Monnier_Marco__Novelle_napoletane.txt	1884	Monnier, Marco	Novelle napoletane
1861__Lorenzo_Veniero__La_Zaffetta.txt	1861	Lorenzo Veniero	La Zaffetta
1947__Bozzano_Ernesto__Letteratura_doltretomba.txt	1947	Bozzano, Ernesto	Letteratura d'oltretomba
1995__Pirandello_Luigi__I_giganti_della_montagna.txt	1995	Pirandello, Luigi	I giganti della montagna
1898__Rosi_Michele__Le_streghe_di_Triora_in_Liguria.txt	1898	Rosi, Michele	Le streghe di Triora in Liguria
1913__Fantoni_Giovanni__Odi.txt	1913	Fantoni, Giovanni	Odi
1877__Marchesa_Colombi_alias_Maria_Antonietta_Torriani_TorelliViollier__Tempesta_e_bonaccia_romanzo_senza_eroi.txt	1877	Marchesa Colombi (alias Maria Antonietta Torriani Torelli-Viollier)	Tempesta e bonaccia : romanzo senza eroi
1858__Volta_Alessandro__Collezione_dellopere_del_cavaliere_conte_Alessandro_Volta_patrizio_comasco_Tomo_I_parte_II.txt	1858	Volta, Alessandro	Collezione dell'opere del cavaliere conte Alessandro Volta, patrizio comasco. Tomo I. parte II.
1961__Russolo_Luigi__Al_di_l_della_materia.txt	1961	Russolo, Luigi	Al di là della materia
1947__Metastasio_Pietro__Il_sogno.txt	1947	Metastasio, Pietro	Il sogno
1933__Mazzini_Giuseppe__Filosofia_della_musica.txt	1933	Mazzini, Giuseppe	Filosofia della musica
1926__Gille_Paul__Abbozzo_duna_filosofia_della_dignit_umana.txt	1926	Gille, Paul	Abbozzo d'una filosofia della dignità umana
1953__Gherardi_Gherardo__Questi_ragazzi.txt	1953	Gherardi, Gherardo	Questi ragazzi!
1878__Issel_Arturo__Le_isole_e_le_scogliere_madreporiche.txt	1878	Issel, Arturo	Le isole e le scogliere madreporiche
1819__Sismondi_Jean_Charles_Lonard_Simonde_de__Storia_delle_repubbliche_Italiane_dei_secoli_di_mezzo_Tomo_VII.txt	1819	Sismondi, Jean Charles Léonard Simonde : de	Storia delle repubbliche Italiane dei secoli di mezzo. Tomo VII
2001__Antonelli_Luigi__Il_dramma_la_commedia_la_farsa.txt	2001	Antonelli, Luigi	Il dramma, la commedia, la farsa
1980__Galilei_Galileo__Discorso_intorno_alle_cose_che_stanno_in_su.txt	1980	Galilei, Galileo	Discorso intorno alle cose che stanno in su
1988__Plato__LAssioco.txt	1988	Plato	L'Assioco
1897__Venturi_Adolfo__Antonio_Canova_17571822_e_larte_de_suoi_tempi_conferenza_di_Adolfo_Venturi.txt	1897	Venturi, Adolfo	Antonio Canova (1757-1822) e l'arte de' suoi tempi : conferenza di Adolfo Venturi
1959__Shakespeare_William__Antonio_e_Cleopatra.txt	1959	Shakespeare, William	Antonio e Cleopatra
1914__Marinetti_Filippo_Tommaso__LAeroplano_del_papa.txt	1914	Marinetti, Filippo Tommaso	L'Aeroplano del papa
1829__Metastasio_Pietro__Il_sogno_di_Scipione.txt	1829	Metastasio, Pietro	Il sogno di Scipione
1985__Svevo_Italo__I_racconti.txt	1985	Svevo, Italo	I racconti
1819__Sismondi_Jean_Charles_Lonard_Simonde_de__Storia_delle_repubbliche_Italiane_dei_secoli_di_mezzo_Tomo_XIV.txt	1819	Sismondi, Jean Charles Léonard Simonde : de	Storia delle repubbliche Italiane dei secoli di mezzo. Tomo XIV
1884__Tocco_Felice__Leresia_nel_Medioevo.txt	1884	Tocco, Felice	L'eresia nel Medioevo
1938__Carducci_Giosu__La_libert_Perpetua_di_San_Marino.txt	1938	Carducci, Giosuè	La libertà Perpetua di San Marino
1943__Bandello_Matteo__Le_tre_parche.txt	1943	Bandello, Matteo	Le tre parche
1998__Boito_Arrigo__Lalfier_nero.txt	1998	Boito, Arrigo	L’alfier nero
1980__De_Amicis_Edmondo__Primo_Maggio.txt	1980	De Amicis, Edmondo	Primo Maggio
1878__Saredo_Luisa__Racconti.txt	1878	Saredo, Luisa	Racconti
1962__Bettinelli_Saverio__Lettere_Virgiliane_Lettere_Inglesi_e_Mia.txt	1962	Bettinelli, Saverio	Lettere Virgiliane, Lettere Inglesi e Mia
1982__Barni_Jules__I_martiri_del_libero_pensiero.txt	1982	Barni, Jules	I martiri del libero pensiero
1997__Messina_Maria__Piccoli_gorghi.txt	1997	Messina, Maria	Piccoli gorghi
1924__Bracco_Roberto__I_fantasmi.txt	1924	Bracco, Roberto	I fantasmi
1884__Castelnuovo_Enrico__Nella_lotta.txt	1884	Castelnuovo, Enrico	Nella lotta
1953__Cantoni_Alberto__Novelle_Racconti_Grotteschi.txt	1953	Cantoni, Alberto	Novelle - Racconti - Grotteschi
1861__Carrera_Valentino__Peregrinazioni_duno_zingaro_per_laghi_ed_Alpi_il_lago_Maggiore_lOssola_la_Frua_ed_il_Gries.txt	1861	Carrera, Valentino	Peregrinazioni d'uno zingaro per laghi ed Alpi : il lago Maggiore, l'Ossola, la Frua ed il Gries
1976__Neera__Teresa.txt	1976	Neera	Teresa
1902__Bodrero_Emilio__Arturo_Graf.txt	1902	Bodrero, Emilio	Arturo Graf
1862__Guerrazzi_Francesco_Domenico__Amelia_Calani_ed_altri_scritti.txt	1862	Guerrazzi, Francesco Domenico	Amelia Calani ed altri scritti
1974__Valera_Paolo__Emma_Ivon_al_veglione.txt	1974	Valera, Paolo	Emma Ivon al veglione
1924__De_Sanctis_Francesco__Scritti_politici.txt	1924	De Sanctis, Francesco	Scritti politici
1926__Ortolani_Sergio_18961949__Rufino_protomartire.txt	1926	Ortolani, Sergio <1896-1949>	Rufino protomartire
1997__Schiaparelli_Giovanni_Virginio__Scritti_sulla_storia_della_astronomia_antica_Tomo_I.txt	1997	Schiaparelli, Giovanni Virginio	Scritti sulla storia della astronomia antica. Tomo I
1921__Panzini_Alfredo__Signorine.txt	1921	Panzini, Alfredo	Signorine
1891__Aragona_Tullia_d__Le_rime_di_Tullia_dAragona_cortigiana_del_secolo_XVI.txt	1891	Aragona, Tullia : d'	Le rime di Tullia d'Aragona, cortigiana del secolo XVI
1911__Mazzini_Giuseppe__La_Repubblica_alla_prova.txt	1911	Mazzini, Giuseppe	La Repubblica alla prova
1923__Zola_mile__Roma.txt	1923	Zola, Émile	Roma
2003__Valera_Paolo__La_folla.txt	2003	Valera, Paolo	La folla
1922__Martoglio_Nino__a_vilanza_la_bilancia.txt	1922	Martoglio, Nino	'a vilanza (la bilancia)
1905__De_Blasio_Abele__La_malavita_a_Napoli_ricerche_di_sociologia_criminale.txt	1905	De Blasio, Abele	La malavita a Napoli: ricerche di sociologia criminale
1881__Fornaciari_Raffaello__Sintassi_italiana_delluso_moderno.txt	1881	Fornaciari, Raffaello	Sintassi italiana dell'uso moderno
2007__Fontefrancesco_Michele_Filippo__Storia_di_unimpresa_sociale_e_dei_suoi_servizi_CISS_19962006.txt	2007	Fontefrancesco, Michele Filippo	Storia di un'impresa sociale e dei suoi servizi : C.I.S.S. 1996-2006
1824__Maistre_Xavier_de__Viaggio_intorno_alla_mia_camera.txt	1824	Maistre, Xavier : de	Viaggio intorno alla mia camera
1612__Pannocchieschi_Arturo_alias_Accademico_Incognito__Considerazioni_sopra_il_discorso_del_sig_Galileo_Galilei_intorno_alle_cose_che_stanno_in_s_lacqua_o_.txt	1612	Pannocchieschi, Arturo (alias Accademico Incognito)	Considerazioni sopra il discorso del sig. Galileo Galilei intorno alle cose, che stanno in sù l'acqua, o che in quella si muouono, dedicate alla serenissima d. Maria Madalena arciduchessa d'Austria gran duchessa di Toscana. Fatte a difesa, e dichiarazione dell'opinione d'Aristotile da Accademico Incognito
1967__Abba_Giuseppe_Cesare__Da_Quarto_a_Volturno_noterelle_di_uno_dei_Mille.txt	1967	Abba, Giuseppe Cesare	Da Quarto a Volturno : noterelle di uno dei Mille
1966__Gobetti_Piero__Leditore_ideale.txt	1966	Gobetti, Piero	L'editore ideale
1990__Della_Casa_Giovanni__Galateo_overo_De_costumi.txt	1990	Della Casa, Giovanni	Galateo, overo De' costumi
1926__Meyrink_Gustav__Il_Golem.txt	1926	Meyrink, Gustav	Il Golem
1892__Farina_Salvatore__Frutti_proibiti.txt	1892	Farina, Salvatore	Frutti proibiti
1929__Tolstoj_Lev_Nikolaevi__Anna_Karenina.txt	1929	Tolstoj, Lev Nikolaevič	Anna Karenina
1838__Bini_Carlo__Biografie_e_ritratti_dillustri_siciliani_morti_nel_cholera_lanno_1837.txt	1838		Biografie e ritratti d’illustri siciliani morti nel cholera l’anno 1837
1880__Betteloni_Vittorio__Nuovi_versi.txt	1880	Betteloni, Vittorio	Nuovi versi
1824__Gibbon_Edward__Storia_della_decadenza_e_rovina_dellImpero_Romano_volume_duodecimo.txt	1824	Gibbon, Edward	Storia della decadenza e rovina dell'Impero Romano, volume duodecimo
1949__Collodi_Carlo__Pinocchio.txt	1949	Collodi, Carlo	Pinocchio
1908__Malinverni_Carlo__Due_brocche_de_viovetta.txt	1908	Malinverni, Carlo	Due brocche de viovetta
1922__Karr_Alphonse__Le_donne.txt	1922	Karr, Alphonse	Le donne
1991__Salgari_Emilio__La_tigre_della_Malesia.txt	1991	Salgari, Emilio	La tigre della Malesia
1996__Deledda_Grazia__Il_dono_di_natale.txt	1996	Deledda, Grazia	Il dono di natale
1892__Cordelia__Piccoli_eroi.txt	1892	Cordelia	Piccoli eroi
1798__Gray_Thomas__Elegia_di_Tommaso_Gray_poeta_inglese_da_esso_scritta_in_un_cimitero.txt	1798	Gray, Thomas	Elegia di Tommaso Gray poeta inglese da esso scritta in un cimitero
1864__Secchi_Angelo__Lunit_delle_forze_fisiche_Saggio_di_Filosofia_Naturale.txt	1864	Secchi, Angelo	L'unità delle forze fisiche – Saggio di Filosofia Naturale
1933__Salanitro_Carmelo__Attorno_alle_Georgiche_virgiliane.txt	1933	Salanitro, Carmelo	Attorno alle Georgiche virgiliane
1922__Tanini_Giulio__Giulio_Tanini_nella_sua_vita_e_nelle_sue_opere.txt	1922	Tanini, Giulio	Giulio Tanini nella sua vita e nelle sue opere
1823__Tiraboschi_Girolamo__Storia_della_letteratura_italiana_del_cav_Abate_Girolamo_Tiraboschi_Tomo_9.txt	1823	Tiraboschi, Girolamo	Storia della letteratura italiana del cav. Abate Girolamo Tiraboschi – Tomo 9
1950__Pirandello_Luigi__Limbecille.txt	1950	Pirandello, Luigi	L'imbecille
1877__Malon_Benot__Questioni_ardenti_la_religione_la_famiglia_e_la_propriet.txt	1877	Malon, Benoît	Questioni ardenti: la religione, la famiglia e la proprietà
1924__Alfieri_Vittorio__Saul.txt	1924	Alfieri, Vittorio	Saul
1966__Pietro_Bembo__Prose_della_volgar_lingua.txt	1966	Pietro Bembo	Prose della volgar lingua
1934__Barrie_James_Mattew__Peter_Pan_nei_giardini_di_Kensington.txt	1934	Barrie, James Mattew	Peter Pan nei giardini di Kensington
1879__De_Orestis_Alberto_di_Castelnuovo__Il_manuale_del_mozzo.txt	1879	De Orestis, Alberto : di Castelnuovo	Il manuale del mozzo
1916__Cordelia_alias_Tedeschi_Treves_Virginia__Le_donne_che_lavorano.txt	1916	Cordelia (alias Tedeschi Treves, Virginia)	Le donne che lavorano
1997__Neera_alias_Anna_Radius_Zuccari__Lydia.txt	1997	Neera (alias Anna Radius Zuccari)	Lydia
1911__Mirbeau_Octave__I_cattivi_pastori.txt	1911	Mirbeau, Octave	I cattivi pastori
1914__Capuana_Luigi__Il_nemico_in_noi.txt	1914	Capuana, Luigi	Il nemico è in noi
1895__Antona_Traversi_Camillo__Danza_macabra.txt	1895	Antona Traversi, Camillo	Danza macabra
1886__Barrili_Anton_Giulio__La_montanara.txt	1886	Barrili, Anton Giulio	La montanara
1909__Bracco_Roberto__La_fine_dellamore.txt	1909	Bracco, Roberto	La fine dell'amore
1970__Aretino_Pietro__La_cortigiana.txt	1970	Aretino, Pietro	La cortigiana
1992__Poliziano_Angelo__Fabula_di_Orfeo.txt	1992	Poliziano, Angelo	Fabula di Orfeo
1925__Formichi_Carlo__Apologia_del_Buddhismo.txt	1925	Formichi, Carlo	Apologia del Buddhismo
1955__Goldoni_Carlo__La_Bottega_da_caff.txt	1955	Goldoni, Carlo	La Bottega da caffè
1941__Marconi_Guglielmo__Scritti_di_Guglielmo_Marconi.txt	1941	Marconi, Guglielmo	Scritti di Guglielmo Marconi
1829__Renier_Michiel_Giustina__Origine_delle_feste_veneziane_vol_III.txt	1829	Renier Michiel, Giustina	Origine delle feste veneziane (vol. III)
2005__De_Cleyre_Voltairine_18661912__Lidea_dominante.txt	2005	De Cleyre, Voltairine <1866-1912>	L'idea dominante
1920__De_Sanctis_Francesco__Un_viaggio_elettorale.txt	1920	De Sanctis, Francesco	Un viaggio elettorale
1955__Goldoni_Carlo__La_donna_di_testa_debole.txt	1955	Goldoni, Carlo	La donna di testa debole
1905__Bracco_Roberto__Unavventura_di_viaggio.txt	1905	Bracco, Roberto	Un'avventura di viaggio
1862__Lucianus__Una_vendita_di_vite_allincanto.txt	1862	Lucianus	Una vendita di vite all'incanto
1983__Mussolini_Benito__Il_mio_socialismo.txt	1983	Mussolini, Benito	Il mio socialismo
1926__Mill_John_Stuart__La_servit_delle_donne.txt	1926	Mill, John Stuart	La servitù delle donne
1864__Guerrazzi_Francesco_Domenico__Lo_assedio_di_Roma.txt	1864	Guerrazzi, Francesco Domenico	Lo assedio di Roma
1891__Caccianiga_Antonio__Il_dolce_far_niente.txt	1891	Caccianiga, Antonio	Il dolce far niente
1910__Di_Giacomo_Salvatore__O_voto.txt	1910	Di Giacomo, Salvatore	'O voto
1922__Keynes_John_Maynard__La_revisione_del_trattato.txt	1922	Keynes, John Maynard	La revisione del trattato
1871__Desanctis_Luigi__Roma_papale.txt	1871	Desanctis, Luigi	Roma papale
1954__Goldoni_Carlo__Lavventuriere_onorato.txt	1954	Goldoni, Carlo	L'avventuriere onorato
1988__Gozzi_Carlo__Laugellino_belverde.txt	1988	Gozzi, Carlo	L'augellino belverde
1943__Bandello_Matteo__Canti_XI_de_le_lodi_de_la_s_Lucretia_Gonzaga_Le_III_parche.txt	1943	Bandello, Matteo	Canti XI de le lodi de la s. Lucretia Gonzaga... Le III parche
1994__Alberti_Leon_Battista__I_libri_della_famiglia.txt	1994	Alberti, Leon Battista	I libri della famiglia
1986____Novelle_italiane_dalle_origini_al_cinquecento.txt	1986		Novelle italiane dalle origini al cinquecento
1920__Marinetti_Filippo_Tommaso__Re_Baldoria.txt	1920	Marinetti, Filippo Tommaso	Re Baldoria
1947__Metastasio_Pietro__La_contesa_de_numi.txt	1947	Metastasio, Pietro	La contesa de' numi
1990__Previati_Gaetano__La_tecnica_della_pittura.txt	1990	Previati, Gaetano	La tecnica della pittura
1958__Regno_di_Sardegna__Statuto_del_Regno_di_Sardegna.txt	1958	Regno di Sardegna	Statuto del Regno di Sardegna
1928__Foscolo_Ugo__Saggi_sopra_il_Petrarca.txt	1928	Foscolo, Ugo	Saggi sopra il Petrarca
1931__Fugassa_Arrigo__Ritratto_di_donna_ligure.txt	1931	Fugassa, Arrigo	Ritratto di donna ligure
1954__Pino_Paolo__Dialogo_di_pittura.txt	1954	Pino, Paolo	Dialogo di pittura
1908__Yambo_alias_Enrico_Novelli__Ciuffettino.txt	1908	Yambo (alias Enrico Novelli)	Ciuffettino
1976__Carlo_Dossi__Vita_di_Alberto_Pisani.txt	1976	Carlo Dossi	Vita di Alberto Pisani
1938__Carabellese_Pantaleo__Lidealismo_italiano_Saggio_storicocritico.txt	1938	Carabellese, Pantaleo	L'idealismo italiano. Saggio storico-critico
1920__Panzini_Alfredo__Piccole_storie_del_mondo_grande.txt	1920	Panzini, Alfredo	Piccole storie del mondo grande
1902__Sanudo_Marino_il_Giovane__I_Diarii_Tomo_XIV.txt	1902	Sanudo, Marino <il Giovane>	I Diarii. Tomo XIV
1937__Morando_F_Ernesto__Studi_di_letteratura_e_di_storia.txt	1937	Morando, F. Ernesto	Studi di letteratura e di storia
1898__Cordelia__Nel_regno_delle_chimere.txt	1898	Cordelia	Nel regno delle chimere
1947__Metastasio_Pietro__La_corona.txt	1947	Metastasio, Pietro	La corona
1929__Chiarelli_Luigi__Leggere_e_scrivere.txt	1929	Chiarelli, Luigi	Leggere e scrivere
1978__Alfieri_Vittorio__Antigone.txt	1978	Alfieri, Vittorio	Antigone
1848__Guerrazzi_Francesco_Domenico__A_Giuseppe_Mazzini_scritto_intorno_allassedio_di_Firenze.txt	1848	Guerrazzi, Francesco Domenico	A Giuseppe Mazzini : scritto intorno all'assedio di Firenze
1884__Benaglio_CastellaniFantoni_Ines__Mia_romanzo.txt	1884	Benaglio Castellani-Fantoni, Ines	Mia : romanzo
1370__Goldoni_Carlo__Le_Baruffe_Chiozzotte.txt	1370	Goldoni, Carlo	Le Baruffe Chiozzotte
1819__Sismondi_Jean_Charles_Lonard_Simonde_de__Storia_delle_repubbliche_Italiane_dei_secoli_di_mezzo_Tomo_V.txt	1819	Sismondi, Jean Charles Léonard Simonde : de	Storia delle repubbliche Italiane dei secoli di mezzo. Tomo V
1809__Milton_John__Il_Como_favola_boschereccia_di_Giovanni_Milton.txt	1809	Milton, John	Il Como, favola boschereccia di Giovanni Milton
1919__Serao_Matilde__La_moglie_di_un_granduomo_ed_altre_novelle_scelte_dallautrice.txt	1919	Serao, Matilde	La moglie di un grand'uomo, ed altre novelle scelte dall'autrice
1906__Albertazzi_Adolfo__In_faccia_al_destino.txt	1906	Albertazzi, Adolfo	In faccia al destino
1994__Mosca_Gaetano__Che_cosa_la_mafia.txt	1994	Mosca, Gaetano	Che cosa è la mafia
1848__Nibby_Antonio_17921839__Analisi_storicotopograficoantiquaria_della_carta_de_dintorni_di_Roma.txt	1848	Nibby, Antonio <1792-1839>	Analisi storico-topografico-antiquaria della carta de’ dintorni di Roma
2002__Giaccani_Giancarlo__La_pimpinella_la_gramaccia.txt	2002	Giaccani, Giancarlo	La pimpinella, la gramaccia
1942__Linati_Carlo__Decadenza_del_vizio.txt	1942	Linati, Carlo	Decadenza del vizio
1939__Crawford_Morris_De_Camp__Storia_della_civilt.txt	1939	Crawford, Morris De Camp	Storia della civiltà
1847__Anonimo__Gli_ultimi_fatti_di_Milano.txt	1847	Anonimo	Gli ultimi fatti di Milano
2003__Agaraff_Paolo__Le_rane_di_Ko_samui.txt	2003	Agaraff, Paolo	Le rane di Ko samui
2001__Antonelli_Luigi__Chiaro_di_luna.txt	2001	Antonelli, Luigi	Chiaro di luna
1966__Tommaseo_Niccol__Esempi_di_generosit_proposti_al_popolo_italiano.txt	1966	Tommaseo, Niccolò	Esempi di generosità proposti al popolo italiano
1997__Coglitore_Mario__Lidentit_assente.txt	1997	Coglitore, Mario	L'identità assente
1906__Serao_Matilde__IL_ventre_di_Napoli.txt	1906	Serao, Matilde	IL ventre di Napoli
1897__Lombroso_Cesare__Luomo_delinquente_in_rapporto_allantropologia_alla_giurisprudenza_ed_alla_psichiatria_cause_e_rimedi.txt	1897	Lombroso, Cesare	L'uomo delinquente in rapporto all'antropologia, alla giurisprudenza ed alla psichiatria : (cause e rimedi)
1934__James_Henry_18431916__Giro_di_vite.txt	1934	James, Henry <1843-1916>	Giro di vite
1999__Elena_Buia__Verso_casa_viaggio_nella_narrativa_di.txt	1999	Elena Buia	Verso casa : viaggio nella narrativa di
1997__Fogazzaro_Antonio__Malombra.txt	1997	Fogazzaro, Antonio	Malombra
1868__Bersezio_Vittorio__La_carit_del_prossimo.txt	1868	Bersezio, Vittorio	La carità del prossimo
1981__De_Roberto_Federico__LImperio.txt	1981	De Roberto, Federico	L'Imperio
1906__Fabbri_Luigi__Lorganizzazione_operaia_e_lanarchia.txt	1906	Fabbri, Luigi	L'organizzazione operaia e l'anarchia
1965__Croce_Giulio_Cesare__La_Farinella.txt	1965	Croce, Giulio Cesare	La Farinella
1910__Gori_Pietro__Calendimaggio.txt	1910	Gori, Pietro	Calendimaggio
1938__Carabellese_Pantaleo__Il_problema_della_filosofia_in_Kant.txt	1938	Carabellese, Pantaleo	Il problema della filosofia in Kant
1995__Aretino_Pietro__Astolfeida.txt	1995	Aretino, Pietro	Astolfeida
1807__Tiraboschi_Girolamo__Storia_della_letteratura_italiana_del_cav_Abate_Girolamo_Tiraboschi_Tomo_5_Parte_2_Dallanno_MCCC_fin.txt	1807	Tiraboschi, Girolamo	Storia della letteratura italiana del cav. Abate Girolamo Tiraboschi – Tomo 5. – Parte 2: Dall'anno MCCC fino all'anno MCCCC
1868__Guerrazzi_Francesco_Domenico__Messere_Arlotto_Mainardi_pievano_di_S_Cresci_a_Maciuoli.txt	1868	Guerrazzi, Francesco Domenico	Messere Arlotto Mainardi pievano di S. Cresci a Maciuoli
1996__Salgari_Emilio__Il_Corsaro_Nero.txt	1996	Salgari, Emilio	Il Corsaro Nero
1954__Metastasio_Pietro__La_clemenza_di_Tito.txt	1954	Metastasio, Pietro	La clemenza di Tito
1919__Barbusse_Henri__Chiarezza.txt	1919	Barbusse, Henri	Chiarezza
1955__Goldoni_Carlo__La_donna_vendicativa.txt	1955	Goldoni, Carlo	La donna vendicativa
1906__Wells_Herbert_George__Nei_giorni_della_cometa.txt	1906	Wells, Herbert George	Nei giorni della cometa
1900__Uda_Michele__Arte_e_artisti_Vol_I.txt	1900	Uda, Michele	Arte e artisti. Vol. I
1824__Gibbon_Edward__Storia_della_decadenza_e_rovina_dellImpero_Romano_volume_secondo.txt	1824	Gibbon, Edward	Storia della decadenza e rovina dell'Impero Romano, volume secondo
1989__Byrne_Donn__Raftery_il_cieco_e_la_sua_sposa_Hilaria.txt	1989	Byrne, Donn	Raftery il cieco e la sua sposa Hilaria
1914__Guareschi_Icilio__Domenico_Guglielmini_e_la_sua_opera_scientifica.txt	1914	Guareschi, Icilio	Domenico Guglielmini e la sua opera scientifica
1673__Abati_Antonio__Delle_Frascherie_di_Antonio_Abati_fasci_tre.txt	1673	Abati, Antonio	Delle Frascherie di Antonio Abati fasci tre
1894__Farina_Salvatore__Carta_bollata_racconto.txt	1894	Farina, Salvatore	Carta bollata : racconto
1550__Tartaglia_Niccol__La_nova_scientia.txt	1550	Tartaglia, Niccolò	La nova scientia
1994__Tozzi_Federigo__Con_gli_occhi_chiusi.txt	1994	Tozzi, Federigo	Con gli occhi chiusi
1899__autori_vari__La_vita_italiana_nel_Risorgimento_18311846.txt	1899	autori vari	La vita italiana nel Risorgimento : 1831-1846
1902__Farinelli_Arturo__La_malinconia_del_Petrarca.txt	1902	Farinelli, Arturo	La malinconia del Petrarca
1944__Pitr_Giuseppe__La_vita_in_Palermo_cento_e_piu_anni_fa.txt	1944	Pitrè, Giuseppe	La vita in Palermo cento e piu anni fa
1905__Dito_Oreste__Massoneria_Carboneria_ed_altre_societ_segrete_nella_storia_del_Risorgimento_italiano.txt	1905	Dito, Oreste	Massoneria, Carboneria ed altre società segrete nella storia del Risorgimento italiano
1903__Moneta_Ernesto_Teodoro__Le_guerre_le_insurrezioni_e_la_pace_nel_secolo_decimo_nono_Volume_Primo.txt	1903	Moneta, Ernesto Teodoro	Le guerre, le insurrezioni e la pace nel secolo decimo nono. Volume Primo
2005__Lessig_Lawrence__Cultura_libera_un_equilibrio_fra_anarchia_e_controllo_contro_lestremismo_della_propriet_intellettual.txt	2005	Lessig, Lawrence	Cultura libera : un equilibrio fra anarchia e controllo, contro l'estremismo della proprietà intellettuale
1870__Lori_Jacopo__La_Mea_di_Polito_poemetto_montanino.txt	1870	Lori, Jacopo	La Mea di Polito : poemetto montanino
1943__Montesquieu_CharlesLouis_de_Secondat_baron_de_la_Brde_et_de__Riflessioni_e_pensieri_inediti.txt	1943	Montesquieu, Charles-Louis de Secondat, baron de la Brède et de	Riflessioni e pensieri inediti
